date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,RSI14,BB_upper,BB_lower,KD落入20以下,出現黃金交叉,趨勢向上非鈍化
2021-10-07,376.0,1082898,-375,1,-24,-397,,23.94,21.15,31.94,426.48,360.87,False,False,False
2021-10-08,376.5,1758307,-803,0,8,-794,,27.91,23.4,32.36,424.46,359.39,False,False,False
2021-10-12,366.0,2208367,-751,-7,11,-747,,23.94,23.58,28.4,421.97,356.93,False,False,False
2021-10-13,350.5,2783805,-77,-146,-20,-243,,16.41,21.19,23.78,418.9,352.8,False,False,False
2021-10-14,352.5,1964073,148,-6,-35,107,,15.88,19.42,25.46,415.73,349.62,True,False,False
2021-10-15,359.5,2128872,-27,2,30,6,,21.29,20.04,31.2,411.47,348.58,True,True,False
2021-10-18,354.5,2000084,-252,0,9,-242,,21.03,20.37,29.46,409.69,345.81,False,False,False
2021-10-19,364.5,1530573,415,0,24,440,,29.4,23.38,37.04,405.58,345.92,False,False,False
2021-10-20,369.0,1489313,-28,0,-36,-64,,40.44,29.07,40.15,401.62,346.68,False,False,False
2021-10-21,379.5,3263816,-413,0,61,-352,,53.46,37.2,46.77,399.62,347.33,False,False,False
2021-10-22,382.0,1240539,-222,23,-34,-233,,64.16,46.18,48.24,397.19,348.41,False,False,False
2021-10-25,381.5,1146008,-251,0,-19,-270,,70.88,54.42,47.95,394.86,349.49,False,False,False
2021-10-26,383.5,948190,26,0,25,51,,76.97,61.94,49.25,393.15,350.35,False,False,False
2021-10-27,385.0,693310,-153,-2,1,-154,,81.98,68.62,50.24,393.06,350.39,False,False,False
2021-10-28,388.0,980801,108,-1,11,118,,83.39,73.54,52.26,395.13,350.07,False,False,False
2021-10-29,390.5,829632,-10,25,-3,12,,86.08,77.72,53.94,397.13,349.42,False,False,False
2021-11-01,386.5,2012814,-213,-6,9,-210,,82.91,79.45,50.86,398.16,349.19,False,False,False
2021-11-02,382.0,1388384,91,31,-4,118,,70.88,76.59,47.57,398.57,349.18,False,False,False
2021-11-03,391.5,1898393,473,-2,63,534,,75.93,76.37,54.29,400.25,348.65,False,False,False
2021-11-04,386.0,993864,-431,0,-46,-477,,70.78,74.51,50.27,401.46,349.04,False,False,False
2021-11-05,377.5,3296920,-2039,40,42,-1957,,53.53,67.52,44.76,401.56,349.09,False,False,False
2021-11-08,378.0,4591563,-2547,0,41,-2506,,42.83,59.29,45.14,401.65,349.15,False,False,False
2021-11-09,386.0,3990833,-609,0,36,-573,,48.4,55.66,50.97,402.67,350.13,False,False,False
2021-11-10,395.5,4561789,381,999,-22,1358,,64.15,58.49,56.84,403.23,354.07,False,True,False
2021-11-11,396.0,1821772,-275,498,26,249,,73.38,63.45,57.13,403.27,358.38,False,False,False
2021-11-12,392.5,2717934,-348,4,-42,-386,,71.54,66.15,54.37,403.1,361.85,False,False,False
2021-11-15,400.5,1756347,620,0,26,646,,78.73,70.34,59.22,402.29,367.26,False,False,False
2021-11-16,393.0,2170196,-908,-26,-12,-946,,74.9,71.86,53.48,401.23,371.17,False,False,False
2021-11-17,399.5,1993518,226,0,-19,207,,79.82,74.51,57.34,401.55,373.9,False,False,False
2021-11-18,409.0,3262756,-412,40,64,-308,,79.55,76.19,62.26,405.41,372.99,False,False,False
2021-11-19,414.5,3069359,-59,0,-16,-75,,83.9,78.76,64.8,410.21,371.44,False,False,False
2021-11-22,427.5,5107012,-190,34,60,-96,,86.32,81.28,69.94,417.99,368.26,False,False,False
2021-11-23,425.5,2640938,-522,0,-38,-560,,85.72,82.76,68.29,423.52,366.93,False,False,True
2021-11-24,414.0,3051645,-743,25,-87,-805,,76.02,80.52,59.57,425.73,367.62,False,False,False
2021-11-25,426.5,2408214,323,0,47,370,,79.43,80.15,64.83,430.22,366.98,False,False,True
2021-11-26,425.0,3948991,32,0,53,86,,79.15,79.82,63.76,433.8,366.85,False,False,False
2021-11-29,417.5,3355566,-125,-621,-58,-803,,72.52,77.38,58.55,435.52,368.23,False,False,False
2021-11-30,412.0,18985560,-1763,-1350,-26,-3139,,59.11,71.29,55.0,435.95,370.8,False,False,False
2021-12-01,417.0,3741161,-754,-736,105,-1385,,52.86,65.15,57.52,437.26,372.04,False,False,False
2021-12-02,458.5,14774969,-100,-50,227,77,,68.57,66.29,71.69,447.59,368.96,False,True,True
2021-12-03,478.0,14937241,-846,888,144,186,,75.01,69.2,75.78,460.87,365.73,False,False,True
2021-12-06,474.5,5463864,-690,-152,-18,-860,,77.88,72.09,73.72,470.0,366.25,False,False,True
2021-12-07,476.5,3235929,-747,43,122,-582,,80.61,74.93,74.15,478.38,366.92,False,False,True
2021-12-08,475.0,7889852,-556,-781,181,-1156,,78.78,76.22,73.18,485.45,367.8,False,False,True
2021-12-09,480.0,6461057,-282,135,106,-41,,79.37,77.27,74.39,492.38,369.27,False,False,True
2021-12-10,475.5,3744676,-265,73,-13,-205,,78.14,77.56,71.28,496.84,373.11,False,False,True
2021-12-13,488.5,8984538,362,661,394,1417,,82.0,79.04,74.58,503.39,375.36,False,False,True
2021-12-14,477.5,4065371,-939,-203,-110,-1252,,79.51,79.2,67.51,505.86,381.34,False,False,True
2021-12-15,471.0,7808199,-4,405,-493,-92,,66.99,75.13,63.67,506.94,387.41,False,False,True
2021-12-16,471.0,2736911,-96,167,64,135,,58.64,69.63,63.67,508.1,392.45,False,False,True
2021-12-17,464.0,2646590,-15,177,57,219,,48.05,62.44,59.45,508.32,397.18,False,False,True
2021-12-20,466.0,2954898,24,154,98,276,,42.43,55.77,60.26,509.22,400.13,False,False,True
2021-12-21,464.5,3630881,-183,398,112,327,,37.81,49.78,59.3,509.54,403.71,False,False,True
2021-12-22,487.0,11606809,-32,1729,151,1848,,49.86,49.81,67.62,510.83,409.72,False,True,True
2021-12-23,489.5,4971610,-742,101,71,-569,,59.63,53.08,68.39,512.96,413.89,False,False,True
2021-12-24,487.5,2668309,-232,108,19,-105,,64.75,56.97,67.01,513.71,419.39,False,False,True
2021-12-27,499.5,6083279,-20,36,230,246,,71.49,61.81,70.81,513.95,427.35,False,False,True
2021-12-28,499.0,3063834,-312,36,-18,-294,,75.11,66.24,70.45,510.22,439.78,False,False,True
2021-12-29,514.0,4449555,-95,215,222,342,,83.41,71.96,74.66,507.3,452.4,False,False,True
2021-12-30,512.0,6151261,-374,285,27,-63,,82.97,75.63,73.16,511.59,453.46,False,False,True
2022-01-03,493.0,6501821,-270,-34,-35,-339,,73.22,74.83,60.71,512.62,453.93,False,False,True
2022-01-04,488.5,6829057,480,5,285,771,,60.63,70.1,58.19,513.11,454.84,False,False,True
2022-01-05,476.0,5597842,157,5,-316,-154,,41.76,60.65,51.75,513.11,454.79,False,False,True
2022-01-06,467.0,4721228,435,19,-193,260,,28.41,49.9,47.66,513.44,453.66,False,False,True
2022-01-07,455.5,5043905,268,-509,-167,-408,,20.11,39.97,42.98,514.73,449.92,False,False,True
2022-01-10,459.0,4392243,230,685,-285,629,,19.83,33.26,44.76,515.44,447.56,False,False,True
2022-01-11,447.0,3373664,-367,520,-100,53,,14.67,27.06,40.14,516.49,442.36,True,False,True
2022-01-12,452.5,1912840,-220,223,16,18,,13.51,22.54,43.04,517.15,439.2,True,False,True
2022-01-13,452.0,1858170,-127,3,-118,-242,,12.71,19.26,42.84,517.83,436.62,True,False,True
2022-01-14,450.0,3466404,-93,208,-264,-149,,17.0,18.51,41.98,518.51,433.84,True,False,True
2022-01-17,463.0,2360932,-291,22,61,-208,,28.74,21.92,49.09,518.52,433.73,True,True,True
2022-01-18,461.5,2553657,-776,-70,-34,-880,,39.02,27.62,48.35,518.57,433.23,False,False,True
2022-01-19,456.5,2156483,-353,-119,-109,-581,,44.71,33.31,45.88,518.77,432.23,False,False,True
2022-01-20,461.5,1478191,-149,23,-19,-145,,58.09,41.57,48.7,517.57,430.88,False,False,True
2022-01-21,452.0,1850541,-555,62,-158,-650,,57.41,46.85,44.01,516.15,428.55,False,False,True
2022-01-24,452.0,2196722,-127,117,-49,-60,,56.96,50.22,44.01,514.67,426.48,False,False,True
2022-01-25,451.0,2130238,-334,45,-137,-426,,55.65,52.03,43.5,510.86,425.44,False,False,True
2022-01-26,448.5,1371473,-62,196,-57,76,,52.25,52.11,42.18,506.59,424.66,False,False,True
2022-02-07,447.5,1848843,-283,8,48,-227,,47.4,50.54,41.63,497.06,427.54,False,False,False
2022-02-08,456.5,1693958,90,-79,76,86,,54.01,51.69,48.12,485.27,433.78,False,True,True
2022-02-09,478.0,4253172,178,770,8,956,,68.95,57.44,59.66,481.05,436.5,False,False,True
2022-02-10,496.0,11291392,2679,490,264,3433,,77.71,64.2,66.4,483.67,434.63,False,False,True
2022-02-11,490.0,9643652,2333,596,246,3175,,77.89,68.76,62.64,487.05,432.65,False,False,True
2022-02-14,489.0,5241452,558,222,-183,597,,77.53,71.69,62.01,491.0,430.9,False,False,True
2022-02-15,496.0,3945803,231,235,57,523,,80.41,74.59,64.69,496.71,429.24,False,False,True
2022-02-16,516.0,9577165,-66,1727,279,1940,,85.27,78.15,70.98,506.96,424.69,False,False,True
2022-02-17,519.0,7600381,1166,1140,168,2474,,88.2,81.5,71.79,515.89,422.96,False,False,True
2022-02-18,537.0,7087013,812,688,286,1786,,91.75,84.92,76.11,528.28,419.02,False,False,True
2022-02-21,526.0,5310461,-535,93,145,-297,,87.14,85.66,69.14,535.7,419.0,False,False,True
2022-02-22,513.0,6011796,1238,88,-15,1311,,75.97,82.43,61.93,539.44,421.56,False,False,True
2022-02-23,528.0,3053478,282,73,31,386,,75.76,80.21,66.3,545.71,421.79,False,False,True
2022-02-24,494.5,6857756,-1066,2,-594,-1658,,59.45,73.29,51.96,546.62,424.18,False,False,True
2022-02-25,510.0,3942975,759,20,-95,684,,51.36,65.98,56.63,548.65,427.5,False,False,True
2022-03-01,517.0,2341306,-438,87,89,-262,,49.27,60.41,58.59,551.39,430.31,False,False,True
2022-03-02,520.0,1433365,103,11,0,114,,49.84,56.89,59.44,553.22,435.28,False,False,True
2022-03-03,528.0,3943648,-505,314,123,-68,,55.45,56.41,61.68,555.32,440.78,False,False,True
2022-03-04,513.0,3364230,-547,369,-84,-262,,49.39,54.07,55.48,554.26,448.04,False,False,True
2022-03-07,487.5,5462249,266,20,-304,-18,,38.68,48.94,46.85,550.64,455.56,False,False,True
2022-03-08,472.0,4740911,165,12,-245,-68,,26.32,41.4,42.52,546.83,461.82,False,False,False
2022-03-09,478.0,1935083,-521,65,-25,-481,,21.31,34.7,44.65,543.69,467.11,False,False,False
2022-03-10,497.0,2315427,55,22,42,119,,28.19,32.53,50.87,542.67,470.03,False,False,True
2022-03-11,484.0,2155123,-746,-103,-25,-874,,25.78,30.28,46.98,543.17,468.33,False,False,True
2022-03-14,487.0,1404281,267,-13,-26,228,,25.79,28.78,47.97,543.31,467.89,False,False,True
2022-03-15,464.0,4085135,165,-761,-141,-738,,18.13,25.23,41.57,545.85,462.85,False,False,False
2022-03-16,455.5,2474074,-280,-47,-46,-373,,12.8,21.09,39.47,549.15,455.5,True,False,False
2022-03-17,486.0,3563535,347,236,347,930,,30.3,24.16,49.34,547.72,453.93,True,True,True
2022-03-18,485.5,1328464,-221,61,19,-141,,43.28,30.53,49.2,545.71,452.59,False,False,False
2022-03-21,480.5,1387257,4,-155,-34,-185,,48.27,36.44,47.72,539.98,452.67,False,False,False
2022-03-22,474.5,1272766,-63,-216,-65,-344,,47.2,40.03,45.94,536.09,451.41,False,False,False
2022-03-23,485.5,1920439,391,61,197,649,,58.05,46.03,49.65,533.86,450.89,False,False,True
2022-03-24,479.0,1272147,-261,-70,-25,-356,,60.34,50.8,47.58,528.22,451.63,False,False,False
2022-03-25,477.5,1111248,252,-114,-1,137,,60.57,54.06,47.09,527.69,450.46,False,False,False
2022-03-28,467.5,1701263,-380,-128,-57,-565,,52.07,53.4,43.85,525.4,448.5,False,False,False
2022-03-29,480.0,1813092,180,0,92,272,,55.23,54.01,48.61,520.93,449.27,False,True,False
2022-03-30,495.0,4910240,3,202,252,456,,69.23,59.08,53.68,516.12,451.58,False,False,True
2022-03-31,475.5,4366653,-1456,-435,-139,-2030,,60.5,59.55,47.16,506.06,456.39,False,False,False
2022-04-01,478.0,1639969,18,9,-49,-21,,57.0,58.7,48.03,499.31,459.64,False,False,False
2022-04-06,473.0,1081179,-134,-13,-25,-172,,50.04,55.81,46.39,498.41,459.09,False,False,False
2022-04-07,455.5,2773993,-398,-155,-201,-754,,34.55,48.73,41.08,500.01,455.84,False,False,False
2022-04-08,444.5,3121155,-134,-358,-277,-769,,24.87,40.77,38.12,502.92,449.58,False,False,False
2022-04-11,420.5,4755540,489,-250,-239,0,,16.8,32.78,32.61,507.26,437.59,False,False,False
2022-04-12,426.5,2637539,17,-68,-13,-64,,14.05,26.54,35.14,509.48,429.62,True,False,False
2022-04-13,430.5,1592319,-202,-134,-77,-414,,13.97,22.35,36.84,509.36,424.09,True,False,False
2022-04-14,424.0,3012594,145,-975,-121,-951,,12.45,19.05,35.22,511.45,418.0,True,False,False
2022-04-15,418.0,2247773,-132,-200,-27,-358,,8.84,15.65,33.75,513.94,411.76,True,False,False
2022-04-18,414.5,1382751,253,-8,-18,227,,9.89,13.73,32.89,513.46,405.09,True,False,False
2022-04-19,415.0,1097035,-61,-266,16,-311,,11.21,12.89,33.15,511.89,399.61,True,False,False
2022-04-20,414.5,1792171,15,-571,19,-537,,12.62,12.8,33.01,510.2,394.7,True,False,False
2022-04-21,410.0,1558367,236,-609,46,-327,,12.22,12.61,31.72,508.96,389.49,True,False,False
2022-04-22,402.5,2442537,351,-765,-47,-461,,10.5,11.9,29.64,505.72,384.43,True,False,False
2022-04-25,385.5,3875354,543,-1000,-56,-514,,8.34,10.72,25.55,504.36,376.44,True,False,False
2022-04-26,393.0,2250615,991,-538,-1,452,,11.96,11.13,30.13,500.98,371.37,True,True,False
2022-04-27,385.5,4801649,-579,-546,31,-1094,,16.9,13.06,28.26,498.88,365.27,True,False,False
2022-04-28,384.0,1384291,-77,-126,18,-185,,19.76,15.29,27.89,493.37,361.18,True,False,False
2022-04-29,387.5,1333978,-256,-36,5,-288,,23.86,18.15,30.2,482.02,361.78,True,False,False
2022-05-03,389.0,1384594,-101,-8,10,-99,,28.0,21.43,31.22,473.78,361.37,False,False,False
2022-05-04,389.5,936931,-322,0,-5,-326,,31.09,24.65,31.58,462.88,363.42,False,False,False
2022-05-05,406.0,2459455,34,15,33,83,,52.28,33.86,42.28,450.82,368.78,False,False,False
2022-05-06,398.5,1302510,-350,-36,34,-353,,59.74,42.49,39.28,442.1,371.8,False,False,False
2022-05-09,378.5,2681489,-958,-64,-37,-1059,,46.94,43.97,32.61,436.26,371.04,False,False,False
2022-05-10,383.0,2046280,-26,-133,30,-129,,43.79,43.91,35.27,434.62,368.93,False,False,False
2022-05-11,375.5,1929573,-236,-393,-5,-633,,35.45,41.09,32.94,431.9,366.55,False,False,False
2022-05-12,370.0,2062749,-31,-206,-12,-249,,25.3,35.83,31.3,427.87,364.53,False,False,False
2022-05-13,378.5,1449999,18,0,32,50,,25.61,32.42,36.55,423.67,364.18,False,False,False
2022-05-16,375.5,1859344,-482,0,27,-455,,23.33,29.39,35.52,420.35,363.25,False,False,False
2022-05-17,387.5,2169009,369,0,16,385,,31.8,30.19,42.5,416.96,363.94,False,True,False
2022-05-18,391.0,2162524,-200,0,-12,-212,,44.79,35.06,44.39,413.13,365.37,False,False,False
2022-05-19,393.5,1554846,200,146,14,360,,60.22,43.45,45.77,409.06,367.34,False,False,False
2022-05-20,391.0,858343,-282,0,-11,-293,,65.7,50.86,44.58,405.49,369.01,False,False,False
2022-05-23,388.0,671542,-122,-50,-6,-178,,65.23,55.65,43.14,403.31,369.74,False,False,False
2022-05-24,379.0,1297307,-176,-26,-13,-214,,54.2,55.17,39.05,403.32,369.08,False,False,False
2022-05-25,376.0,2249706,-187,-850,-19,-1056,,41.26,50.53,37.77,402.73,367.97,False,False,False
2022-05-26,368.0,3932394,-1463,-644,-19,-2126,,27.51,42.86,34.51,403.51,365.44,False,False,False
2022-05-27,377.0,1803101,238,-41,37,234,,28.34,38.02,40.71,403.45,364.8,False,False,False
2022-05-30,393.0,2013177,742,-18,113,837,,46.67,40.9,49.8,404.08,364.72,False,True,False
2022-05-31,395.5,1427567,330,-164,19,186,,61.67,47.82,51.07,404.93,364.52,False,False,False
2022-06-01,400.0,2408473,-321,0,-4,-324,,66.82,54.15,53.34,406.5,364.0,False,False,False
2022-06-02,395.0,1570400,38,-35,-2,1,,66.23,58.18,50.53,404.18,365.22,False,False,False
2022-06-06,390.5,834343,-166,-130,-23,-319,,62.23,59.53,48.07,402.9,365.7,False,False,False
2022-06-07,383.5,1383589,-433,-119,-17,-570,,53.93,57.66,44.45,402.95,366.15,False,False,False
2022-06-08,389.5,963173,280,-57,10,233,,53.22,56.18,48.06,403.39,366.36,False,False,False
2022-06-09,387.5,468209,-128,-1,-15,-144,,49.77,54.05,46.97,403.49,367.46,False,False,False
2022-06-10,381.5,1094409,-273,-97,8,-362,,34.33,47.47,43.75,402.66,369.44,False,False,False
2022-06-13,369.5,1853089,-951,0,-46,-997,,23.7,39.55,38.11,403.51,367.69,False,False,False
2022-06-14,363.5,2849118,-635,-463,-16,-1114,,19.93,33.01,35.64,405.01,364.99,False,False,False
2022-06-15,351.5,2993896,-670,-674,-45,-1389,,13.28,26.43,31.28,408.14,358.26,True,False,False
2022-06-16,345.5,2963198,91,-298,-86,-293,,9.2,20.69,29.34,410.7,351.15,True,False,False
2022-06-17,328.0,3736555,399,-427,-54,-82,,7.16,16.18,24.57,415.04,340.26,True,False,False
2022-06-20,316.0,2424235,163,-2,-26,135,,4.77,12.38,21.93,419.74,328.06,True,False,False
2022-06-21,321.0,1595736,157,-385,-40,-269,,6.23,10.33,25.52,421.55,319.55,True,False,False
2022-06-22,299.5,3404268,-29,-383,-76,-488,,4.35,8.34,21.04,426.43,306.72,True,False,False
2022-06-23,297.0,2207585,139,-265,67,-59,,3.55,6.74,20.59,429.83,295.42,True,False,False
2022-06-24,294.0,2417098,393,-915,-25,-547,,2.81,5.43,20.03,432.71,285.14,True,False,False
2022-06-27,301.0,2176359,-56,-428,94,-391,,5.5,5.46,25.12,432.72,277.53,True,True,False
2022-06-28,279.5,2481032,-654,-400,-130,-1184,,3.88,4.93,20.75,431.84,267.06,True,False,False
2022-06-29,281.5,1488558,-13,-190,47,-156,,6.66,5.51,22.11,428.47,259.03,True,True,False
2022-06-30,271.0,2693083,-339,0,22,-316,,7.45,6.16,20.16,423.61,250.99,True,False,False
2022-07-01,256.0,2735795,119,2,-192,-71,,4.97,5.76,17.75,419.44,241.26,True,False,False
2022-07-04,258.0,1784283,478,0,-18,461,,4.89,5.47,19.14,413.68,233.77,True,False,False
2022-07-05,257.5,2269466,-202,0,50,-151,,6.01,5.65,19.05,407.41,227.44,True,True,False
2022-07-06,251.0,1901305,-164,0,-35,-199,,4.01,5.1,17.92,398.42,222.58,True,False,False
2022-07-07,263.0,2184377,383,0,58,441,,10.08,6.76,26.6,386.7,221.85,True,True,False
2022-07-08,272.5,2971851,345,0,-42,303,,24.64,12.72,32.68,373.83,223.82,True,False,False
2022-07-11,269.0,1377761,-149,0,-29,-178,,35.17,20.2,31.64,362.03,225.57,False,False,False
2022-07-12,267.0,1562683,359,0,-20,339,,43.96,28.12,31.03,349.68,228.27,False,False,False
2022-07-13,274.0,1985993,-285,0,-30,-314,,56.69,37.65,35.68,338.45,231.75,False,False,False
2022-07-14,279.5,1765404,326,0,33,359,,71.13,48.81,39.15,326.95,236.65,False,False,False
2022-07-15,286.5,1632837,-111,1,61,-49,,78.97,58.86,43.35,319.42,240.03,False,False,False
2022-07-18,301.0,3546266,-693,492,89,-112,,85.01,67.58,50.89,316.28,241.67,False,False,False
2022-07-19,300.5,2241932,-657,398,-7,-266,,87.79,74.31,50.64,311.32,244.58,False,False,False
2022-07-20,299.0,3226700,-368,375,19,27,,85.67,78.1,49.85,311.22,244.63,False,False,False
2022-07-21,307.0,1819582,180,381,89,650,,89.76,81.99,53.99,313.2,243.65,False,False,False
2022-07-22,304.5,1724219,-252,361,0,109,,89.54,84.51,52.53,315.01,242.89,False,False,False
2022-07-25,298.5,1026484,12,14,-10,16,,83.68,84.23,49.1,314.57,243.08,False,False,False
2022-07-26,290.0,2018458,139,0,18,156,,72.86,80.44,44.65,315.45,243.25,False,False,False
2022-07-27,293.5,1128794,62,10,7,79,,65.73,75.54,46.79,316.59,243.31,False,False,False
2022-07-28,290.0,1186375,-349,0,4,-344,,50.49,67.19,44.92,317.55,244.25,False,False,False
2022-07-29,293.0,969368,138,12,0,150,,44.32,59.57,46.88,317.81,247.69,False,False,False
2022-08-01,286.0,3574343,-1265,-7,-4,-1277,,37.88,52.34,43.04,317.23,251.07,False,False,False
2022-08-02,284.0,1663921,-435,83,-33,-385,,31.51,45.39,41.98,316.09,254.86,False,False,False
2022-08-03,283.0,1536448,-29,14,18,4,,26.21,39.0,41.43,313.11,261.04,False,False,False
2022-08-04,287.0,1182917,-158,1,18,-139,,29.24,35.75,44.55,311.72,264.83,False,False,False
2022-08-05,294.0,906224,-75,2,31,-42,,44.3,38.6,49.62,311.69,267.01,False,True,False
2022-08-08,292.0,891302,-350,0,-20,-370,,51.24,42.81,48.26,310.7,270.3,False,False,False
2022-08-09,294.0,771714,-66,0,35,-31,,58.96,48.2,49.74,308.78,274.92,False,False,False
2022-08-10,292.0,808533,-97,0,-25,-122,,63.24,53.21,48.25,307.45,278.05,False,False,False
2022-08-11,302.5,1880839,623,52,45,720,,71.33,59.25,55.73,307.81,279.99,False,False,False
2022-08-12,309.0,1369630,101,49,32,182,,80.89,66.46,59.62,310.01,280.04,False,False,False
2022-08-15,312.0,1710346,-132,33,-63,-162,,84.73,72.55,61.31,312.2,278.95,False,False,False
2022-08-16,307.5,1854425,-565,97,-163,-631,,82.75,75.95,57.43,313.27,278.58,False,False,False
2022-08-17,310.5,1465126,-95,50,280,235,,83.47,78.46,59.28,315.0,278.0,False,False,False
2022-08-18,309.5,799206,-3,20,34,51,,82.57,79.83,58.37,315.45,277.8,False,False,False
2022-08-19,314.0,932364,-23,30,-20,-13,,85.96,81.87,61.25,317.2,277.0,False,False,False
2022-08-22,310.0,812343,-277,37,-12,-251,,83.36,82.37,57.44,318.59,276.76,False,False,False
2022-08-23,304.5,974699,-392,21,-3,-374,,69.74,78.16,52.6,319.2,277.6,False,False,False
2022-08-24,306.0,768098,-6,30,-17,7,,56.02,70.78,53.74,319.95,278.1,False,False,False
2022-08-25,311.0,759560,0,-8,19,11,,58.77,66.78,57.44,321.2,278.95,False,False,False
2022-08-26,317.0,1719156,73,62,32,166,,62.44,65.33,61.42,323.41,279.14,False,False,False
2022-08-29,307.5,1182424,-29,6,14,-9,,50.15,60.27,52.97,323.43,281.27,False,False,False
2022-08-30,308.0,948735,-287,21,-42,-308,,42.74,54.43,53.33,322.89,284.21,False,False,False
2022-08-31,312.5,665537,23,2,22,47,,44.77,51.21,56.59,322.14,287.91,False,False,False
2022-09-01,303.5,1244586,-294,4,-70,-360,,32.17,44.86,49.2,320.75,290.95,False,False,False
2022-09-02,302.0,891636,6,33,13,52,,24.29,38.0,48.07,320.21,292.29,False,False,False
2022-09-05,293.0,1604702,-65,-30,-45,-140,,18.72,31.57,41.87,320.05,292.55,False,False,False
2022-09-06,297.5,1024211,62,11,6,79,,19.55,27.57,45.64,319.64,293.31,True,False,False
2022-09-07,293.5,1147656,-54,-66,48,-72,,18.97,24.7,42.97,319.38,293.72,True,False,False
2022-09-08,301.0,959455,-71,-91,14,-148,,30.95,26.78,49.0,319.43,293.52,True,True,False
2022-09-12,303.0,931533,-342,0,-31,-372,,41.55,31.7,50.5,319.16,293.19,False,False,False
