date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,KD落入20以下,出現黃金交叉,趨勢向上非鈍化,新手投資建議
2021-10-18,22.6,53157,24.0,0.0,0.0,24.0,,55.55,46.06,False,False,False,❌ 空頭或無訊號
2021-10-19,23.1,213119,116.0,0.0,0.0,116.0,,67.33,53.15,False,False,False,❌ 空頭或無訊號
2021-10-20,23.05,69002,30.0,0.0,0.0,30.0,,74.18,60.16,False,False,False,❌ 空頭或無訊號
2021-10-21,23.0,158100,24.0,0.0,0.0,24.0,,73.39,64.57,False,False,False,❌ 空頭或無訊號
2021-10-22,23.2,61012,28.0,0.0,0.0,28.0,,76.28,68.47,False,False,False,❌ 空頭或無訊號
2021-10-25,23.15,58077,13.0,0.0,0.0,13.0,,77.35,71.43,False,False,False,❌ 空頭或無訊號
2021-10-26,23.2,61004,9.0,0.0,0.0,9.0,,78.76,73.87,False,False,False,❌ 空頭或無訊號
2021-10-27,23.1,171192,56.0,0.0,0.0,56.0,,75.12,74.29,False,False,False,❌ 空頭或無訊號
2021-10-28,23.3,109304,30.0,0.0,0.0,30.0,,76.17,74.92,False,False,False,❌ 空頭或無訊號
2021-10-29,23.55,116375,5.0,0.0,0.0,5.0,,80.94,76.92,False,False,False,❌ 空頭或無訊號
2021-11-01,24.1,230771,76.0,0.0,1.0,77.0,,83.96,79.27,False,False,False,❌ 空頭或無訊號
2021-11-02,23.75,279438,-86.0,0.0,0.0,-86.0,,75.58,78.04,False,False,False,❌ 空頭或無訊號
2021-11-03,23.65,100073,14.0,0.0,0.0,14.0,,68.03,74.7,False,False,False,❌ 空頭或無訊號
2021-11-04,23.75,84012,6.0,0.0,0.0,6.0,,62.6,70.67,False,False,False,❌ 空頭或無訊號
2021-11-05,23.7,76070,3.0,0.0,0.0,3.0,,56.55,65.96,False,False,False,❌ 空頭或無訊號
2021-11-08,23.45,160041,7.0,0.0,0.0,7.0,,46.34,59.42,False,False,False,❌ 空頭或無訊號
2021-11-09,23.3,147601,33.0,0.0,0.0,33.0,,35.83,51.56,False,False,False,❌ 空頭或無訊號
2021-11-10,23.5,62117,14.0,0.0,0.0,14.0,,32.86,45.33,False,False,False,❌ 空頭或無訊號
2021-11-11,23.5,127329,34.0,0.0,0.0,34.0,,30.88,40.51,False,False,False,❌ 空頭或無訊號
2021-11-12,23.95,109266,9.0,0.0,0.0,9.0,,41.1,40.71,False,True,True,⭐⭐ 偏多觀察
2021-11-15,24.5,441254,60.0,0.0,0.0,60.0,,54.67,45.36,False,False,False,❌ 空頭或無訊號
2021-11-16,24.1,309731,-10.0,0.0,0.0,-10.0,,54.54,48.42,False,False,False,❌ 空頭或無訊號
2021-11-17,24.45,156362,75.0,0.0,0.0,75.0,,61.12,52.66,False,False,True,⭐ 弱勢反彈
2021-11-18,24.5,177544,36.0,0.0,0.0,36.0,,66.46,57.26,False,False,False,❌ 空頭或無訊號
2021-11-19,24.45,101009,-2.0,0.0,0.0,-2.0,,69.07,61.2,False,False,False,❌ 空頭或無訊號
2021-11-22,26.85,2414538,54.0,0.0,0.0,54.0,,79.38,67.26,False,False,True,⭐ 弱勢反彈
2021-11-23,25.15,1543971,-213.0,0.0,0.0,-213.0,,69.83,68.12,False,False,False,❌ 空頭或無訊號
2021-11-24,25.15,336609,-38.0,0.0,0.0,-38.0,,62.97,66.4,False,False,False,❌ 空頭或無訊號
2021-11-25,24.75,247873,-75.0,0.0,1.0,-74.0,,50.75,61.18,False,False,False,❌ 空頭或無訊號
2021-11-26,24.15,216190,-60.0,0.0,0.0,-60.0,,35.59,52.65,False,False,False,❌ 空頭或無訊號
2021-11-29,23.5,192070,-20.0,0.0,0.0,-20.0,,25.6,43.64,False,False,False,❌ 空頭或無訊號
2021-11-30,23.9,118772,13.0,0.0,0.0,13.0,,22.7,36.66,False,False,False,❌ 空頭或無訊號
2021-12-01,24.7,223642,76.0,0.0,1.0,77.0,,28.28,33.87,False,False,False,❌ 空頭或無訊號
2021-12-02,24.85,481333,-54.0,0.0,0.0,-54.0,,33.41,33.71,False,False,True,⭐ 弱勢反彈
2021-12-03,25.05,150000,12.0,0.0,0.0,12.0,,40.22,35.88,False,True,True,⭐⭐ 偏多觀察
2021-12-06,25.0,113167,14.0,0.0,0.0,14.0,,47.8,39.86,False,False,True,⭐ 弱勢反彈
2021-12-07,24.9,142463,-11.0,0.0,0.0,-11.0,,51.62,43.78,False,False,True,⭐ 弱勢反彈
2021-12-08,25.15,181285,55.0,0.0,0.0,55.0,,57.25,48.27,False,False,True,⭐ 弱勢反彈
2021-12-09,24.9,140400,8.0,0.0,0.0,8.0,,57.92,51.49,False,False,True,⭐ 弱勢反彈
2021-12-10,24.85,70285,-3.0,0.0,0.0,-3.0,,55.98,52.98,False,False,True,⭐ 弱勢反彈
2021-12-13,25.45,318288,96.0,0.0,0.0,96.0,,63.01,56.33,False,False,True,⭐ 弱勢反彈
2021-12-14,24.75,274158,-16.0,0.0,0.0,-16.0,,49.3,53.98,False,False,True,⭐ 弱勢反彈
2021-12-15,24.95,59106,11.0,0.0,0.0,11.0,,41.56,49.84,False,False,True,⭐ 弱勢反彈
2021-12-16,25.05,131156,23.0,0.0,0.0,23.0,,39.3,46.33,False,False,True,⭐ 弱勢反彈
2021-12-17,24.9,99794,-5.0,0.0,0.0,-5.0,,33.45,42.04,False,False,True,⭐ 弱勢反彈
2021-12-20,24.75,50348,-7.0,0.0,0.0,-7.0,,25.2,36.42,False,False,True,⭐ 弱勢反彈
2021-12-21,24.85,53581,11.0,0.0,0.0,11.0,,22.6,31.81,False,False,True,⭐ 弱勢反彈
2021-12-22,24.95,337008,22.0,0.0,0.0,22.0,,23.76,29.13,False,False,True,⭐ 弱勢反彈
2021-12-23,24.9,73096,-14.0,0.0,0.0,-14.0,,23.09,27.11,False,False,True,⭐ 弱勢反彈
2021-12-24,24.8,89007,7.0,0.0,0.0,7.0,,20.39,24.87,False,False,True,⭐ 弱勢反彈
2021-12-27,24.85,94509,31.0,0.0,0.0,31.0,,18.86,22.87,False,False,True,⭐ 弱勢反彈
2021-12-28,25.05,154485,29.0,0.0,0.0,29.0,,24.85,23.53,True,True,True,⭐⭐⭐ 黃金買點
2021-12-29,25.2,219040,71.0,0.0,0.0,71.0,,34.11,27.06,False,False,True,⭐ 弱勢反彈
2021-12-30,25.25,379400,-64.0,0.0,0.0,-64.0,,34.96,29.69,False,False,True,⭐ 弱勢反彈
2022-01-03,24.9,151870,-25.0,0.0,1.0,-24.0,,27.75,29.05,False,False,True,⭐ 弱勢反彈
2022-01-04,24.8,61155,-1.0,0.0,0.0,-1.0,,19.65,25.91,False,False,True,⭐ 弱勢反彈
2022-01-05,24.75,90105,-28.0,0.0,0.0,-28.0,,14.21,22.01,True,False,True,⭐⭐ 偏多觀察
2022-01-06,24.6,91676,-26.0,0.0,0.0,-26.0,,12.33,18.79,True,False,True,⭐⭐ 偏多觀察
2022-01-07,24.3,122003,-35.0,0.0,0.0,-35.0,,10.66,16.08,True,False,False,⭐ 弱勢反彈
2022-01-10,24.4,45373,-3.0,0.0,0.0,-3.0,,11.17,14.44,True,False,True,⭐⭐ 偏多觀察
2022-01-11,24.15,66631,-19.0,0.0,0.0,-19.0,,8.24,12.38,True,False,False,⭐ 弱勢反彈
2022-01-12,23.9,131266,2.0,0.0,1.0,3.0,,6.88,10.54,True,False,False,⭐ 弱勢反彈
2022-01-13,23.9,48554,-10.0,0.0,0.0,-10.0,,6.81,9.3,True,False,False,⭐ 弱勢反彈
2022-01-14,23.8,65074,-6.0,0.0,0.0,-6.0,,10.79,9.8,True,True,False,⭐⭐ 偏多觀察
2022-01-17,24.0,36066,4.0,0.0,0.0,4.0,,19.1,12.9,True,False,False,⭐ 弱勢反彈
2022-01-18,24.0,79088,14.0,0.0,0.0,14.0,,26.62,17.47,True,False,False,⭐ 弱勢反彈
2022-01-19,24.1,53013,2.0,0.0,0.0,2.0,,35.93,23.62,False,False,False,❌ 空頭或無訊號
2022-01-20,24.0,60003,-5.0,0.0,0.0,-5.0,,41.5,29.58,False,False,False,❌ 空頭或無訊號
2022-01-21,23.6,81332,-6.0,0.0,0.0,-6.0,,31.37,30.18,False,False,False,❌ 空頭或無訊號
2022-01-24,23.4,84496,8.0,0.0,0.0,8.0,,28.16,29.5,False,False,False,❌ 空頭或無訊號
2022-01-25,22.9,78204,1.0,0.0,0.0,1.0,,18.77,25.93,False,False,False,❌ 空頭或無訊號
2022-01-26,23.25,74037,5.0,0.0,0.0,5.0,,21.49,24.45,True,False,False,⭐ 弱勢反彈
2022-02-07,23.25,30088,3.0,0.0,4.0,7.0,,23.66,24.19,False,False,False,❌ 空頭或無訊號
2022-02-08,23.4,55075,13.0,0.0,0.0,13.0,,29.11,25.83,False,True,False,⭐ 弱勢反彈
2022-02-09,23.7,64717,2.0,0.0,0.0,2.0,,41.63,31.09,False,False,False,❌ 空頭或無訊號
2022-02-10,23.8,101484,-3.0,0.0,0.0,-3.0,,52.75,38.31,False,False,False,❌ 空頭或無訊號
2022-02-11,24.3,552644,18.0,0.0,0.0,18.0,,62.62,46.41,False,False,False,❌ 空頭或無訊號
2022-02-14,23.9,101168,-9.0,0.0,0.0,-9.0,,61.35,51.39,False,False,False,❌ 空頭或無訊號
2022-02-15,24.2,88009,4.0,0.0,0.0,4.0,,66.39,56.39,False,False,False,❌ 空頭或無訊號
2022-02-16,24.3,59015,-9.0,0.0,0.0,-9.0,,71.71,61.5,False,False,False,❌ 空頭或無訊號
2022-02-17,24.5,378150,0.0,0.0,0.0,0.0,,70.33,64.44,False,False,False,❌ 空頭或無訊號
2022-02-18,24.65,181207,1.0,0.0,0.0,1.0,,72.11,67.0,False,False,True,⭐ 弱勢反彈
2022-02-21,24.8,99683,-3.0,0.0,0.0,-3.0,,75.53,69.84,False,False,True,⭐ 弱勢反彈
2022-02-22,24.1,219641,-8.0,0.0,0.0,-8.0,,58.99,66.23,False,False,False,❌ 空頭或無訊號
2022-02-23,24.15,46138,6.0,0.0,0.0,6.0,,48.3,60.25,False,False,False,❌ 空頭或無訊號
2022-02-24,23.5,104113,-4.0,0.0,0.0,-4.0,,35.06,51.85,False,False,False,❌ 空頭或無訊號
2022-02-25,23.6,60017,1.0,0.0,0.0,1.0,,28.13,43.95,False,False,False,❌ 空頭或無訊號
2022-03-01,23.9,32058,2.0,0.0,0.0,2.0,,29.23,39.04,False,False,False,❌ 空頭或無訊號
2022-03-02,23.95,38018,3.0,0.0,0.0,3.0,,30.92,36.33,False,False,False,❌ 空頭或無訊號
2022-03-03,24.0,70142,-1.0,0.0,1.0,0.0,,32.99,35.22,False,False,False,❌ 空頭或無訊號
2022-03-04,23.75,75021,1.0,0.0,0.0,1.0,,29.61,33.35,False,False,False,❌ 空頭或無訊號
2022-03-07,23.2,105355,-1.0,0.0,-2.0,-3.0,,23.08,29.93,False,False,False,❌ 空頭或無訊號
2022-03-08,22.75,109031,-16.0,0.0,0.0,-16.0,,16.39,25.42,False,False,False,❌ 空頭或無訊號
2022-03-09,22.95,45247,1.0,0.0,0.0,1.0,,16.31,22.38,True,False,False,⭐ 弱勢反彈
2022-03-10,23.25,62050,6.0,0.0,0.0,6.0,,22.7,22.49,True,True,False,⭐⭐ 偏多觀察
2022-03-11,23.1,34503,-1.0,0.0,0.0,-1.0,,23.73,22.9,False,False,False,❌ 空頭或無訊號
2022-03-14,23.0,74278,12.0,0.0,0.0,12.0,,22.27,22.69,False,False,False,❌ 空頭或無訊號
2022-03-15,22.7,60086,-5.0,0.0,0.0,-5.0,,14.85,20.08,False,False,False,❌ 空頭或無訊號
2022-03-16,22.75,33021,-4.0,0.0,0.0,-4.0,,11.13,17.1,True,False,False,⭐ 弱勢反彈
2022-03-17,23.05,93099,5.0,0.0,0.0,5.0,,22.98,19.06,True,True,False,⭐⭐ 偏多觀察
2022-03-18,23.3,116185,11.0,0.0,0.0,11.0,,41.99,26.7,False,False,False,❌ 空頭或無訊號
2022-03-21,23.4,109254,1.0,0.0,0.0,1.0,,57.16,36.85,False,False,False,❌ 空頭或無訊號
2022-03-22,23.25,73277,7.0,0.0,0.0,7.0,,58.48,44.06,False,False,False,❌ 空頭或無訊號
2022-03-23,24.25,417284,20.0,0.0,0.0,20.0,,68.51,52.21,False,False,False,❌ 空頭或無訊號
2022-03-24,24.85,491223,22.0,0.0,0.0,22.0,,77.52,60.65,False,False,False,❌ 空頭或無訊號
2022-03-25,24.75,198829,-9.0,0.0,0.0,-9.0,,82.05,67.78,False,False,False,❌ 空頭或無訊號
2022-03-28,24.5,113891,-9.0,0.0,0.0,-9.0,,81.22,72.26,False,False,False,❌ 空頭或無訊號
2022-03-29,24.2,128346,-7.0,0.0,0.0,-7.0,,74.66,73.06,False,False,False,❌ 空頭或無訊號
2022-03-30,24.2,90166,5.0,0.0,0.0,5.0,,69.95,72.02,False,False,False,❌ 空頭或無訊號
2022-03-31,24.4,89076,8.0,0.0,0.0,8.0,,69.49,71.18,False,False,False,❌ 空頭或無訊號
2022-04-01,24.4,61071,15.0,0.0,1.0,16.0,,69.18,70.51,False,False,False,❌ 空頭或無訊號
2022-04-06,24.4,74377,1.0,0.0,0.0,1.0,,68.0,69.67,False,False,False,❌ 空頭或無訊號
2022-04-07,24.05,98500,-5.0,0.0,0.0,-5.0,,47.09,62.14,False,False,False,❌ 空頭或無訊號
2022-04-08,24.1,139334,14.0,0.0,0.0,14.0,,35.31,53.2,False,False,False,❌ 空頭或無訊號
2022-04-11,23.65,119604,-10.0,0.0,0.0,-10.0,,25.06,43.82,False,False,False,❌ 空頭或無訊號
2022-04-12,23.95,63278,0.0,0.0,0.0,0.0,,27.31,38.32,False,False,False,❌ 空頭或無訊號
2022-04-13,24.25,159040,22.0,0.0,0.0,22.0,,38.84,38.49,False,True,False,⭐ 弱勢反彈
2022-04-14,23.4,148407,-15.0,0.0,0.0,-15.0,,29.74,35.57,False,False,False,❌ 空頭或無訊號
2022-04-15,23.0,138348,-10.0,0.0,0.0,-10.0,,19.83,30.33,False,False,False,❌ 空頭或無訊號
2022-04-18,23.4,154216,-14.0,0.0,-2.0,-16.0,,25.96,28.87,True,False,False,⭐ 弱勢反彈
2022-04-19,23.0,73258,-4.0,0.0,0.0,-4.0,,22.52,26.75,False,False,False,❌ 空頭或無訊號
2022-04-20,23.0,66343,-9.0,0.0,0.0,-9.0,,20.57,24.69,False,False,False,❌ 空頭或無訊號
2022-04-21,23.3,64649,2.0,0.0,0.0,2.0,,25.93,25.11,False,True,False,⭐ 弱勢反彈
2022-04-22,22.95,61040,0.0,0.0,0.0,0.0,,21.73,23.98,False,False,False,❌ 空頭或無訊號
2022-04-25,22.35,93394,-16.0,0.0,0.0,-16.0,,16.16,21.37,False,False,False,❌ 空頭或無訊號
2022-04-26,22.2,59976,-9.0,0.0,0.0,-9.0,,12.48,18.41,True,False,False,⭐ 弱勢反彈
2022-04-27,21.7,137923,-38.0,0.0,0.0,-38.0,,10.12,15.65,True,False,False,⭐ 弱勢反彈
2022-04-28,21.75,81087,2.0,0.0,0.0,2.0,,9.45,13.58,True,False,False,⭐ 弱勢反彈
2022-04-29,21.75,30439,4.0,0.0,0.0,4.0,,9.08,12.08,True,False,False,⭐ 弱勢反彈
2022-05-03,21.65,27069,1.0,0.0,0.0,1.0,,7.0,10.39,True,False,False,⭐ 弱勢反彈
2022-05-04,21.6,38125,1.0,0.0,0.0,1.0,,4.67,8.48,True,False,False,⭐ 弱勢反彈
2022-05-05,21.9,17143,,,,,,9.0,8.65,True,True,False,⭐⭐ 偏多觀察
2022-05-06,21.9,59275,1.0,0.0,0.0,1.0,,15.52,10.94,True,False,False,⭐ 弱勢反彈
2022-05-09,21.5,23172,2.0,0.0,0.0,2.0,,10.35,10.74,True,False,False,⭐ 弱勢反彈
2022-05-10,21.3,74254,3.0,0.0,0.0,3.0,,14.04,11.84,True,True,False,⭐⭐ 偏多觀察
2022-05-11,21.1,55082,3.0,0.0,0.0,3.0,,11.74,11.81,True,False,False,⭐ 弱勢反彈
2022-05-12,20.5,117410,0.0,0.0,0.0,0.0,,7.83,10.48,True,False,False,⭐ 弱勢反彈
2022-05-13,20.6,58006,-2.0,0.0,0.0,-2.0,,7.52,9.49,True,False,False,⭐ 弱勢反彈
2022-05-16,20.75,33064,3.0,0.0,0.0,3.0,,10.76,9.92,True,True,False,⭐⭐ 偏多觀察
2022-05-17,20.8,31082,0.0,0.0,0.0,0.0,,14.07,11.3,True,False,False,⭐ 弱勢反彈
2022-05-18,21.3,71022,6.0,0.0,0.0,6.0,,27.77,16.79,True,False,False,⭐ 弱勢反彈
2022-05-19,21.1,25017,-1.0,0.0,0.0,-1.0,,36.7,23.43,False,False,False,❌ 空頭或無訊號
2022-05-20,21.5,94260,3.0,0.0,0.0,3.0,,50.1,32.32,False,False,False,❌ 空頭或無訊號
2022-05-23,21.65,43079,-5.0,0.0,0.0,-5.0,,62.89,42.51,False,False,False,❌ 空頭或無訊號
2022-05-24,21.6,51363,-13.0,0.0,0.0,-13.0,,68.12,51.05,False,False,False,❌ 空頭或無訊號
2022-05-25,21.6,27122,2.0,0.0,0.0,2.0,,71.34,57.81,False,False,False,❌ 空頭或無訊號
2022-05-26,21.4,29059,-4.0,0.0,0.0,-4.0,,68.07,61.23,False,False,False,❌ 空頭或無訊號
2022-05-27,21.55,17004,-1.0,0.0,0.0,-1.0,,68.99,63.82,False,False,False,❌ 空頭或無訊號
2022-05-30,21.7,48012,7.0,0.0,0.0,7.0,,73.53,67.06,False,False,False,❌ 空頭或無訊號
2022-05-31,21.7,16005,0.0,0.0,0.0,0.0,,76.56,70.22,False,False,False,❌ 空頭或無訊號
2022-06-01,21.8,74006,6.0,0.0,0.0,6.0,,78.82,73.09,False,False,False,❌ 空頭或無訊號
2022-06-02,21.8,22002,-1.0,0.0,0.0,-1.0,,76.35,74.18,False,False,False,❌ 空頭或無訊號
2022-06-06,21.7,20353,-2.0,0.0,0.0,-2.0,,69.95,72.77,False,False,False,❌ 空頭或無訊號
2022-06-07,21.55,19065,,,,,,56.89,67.47,False,False,False,❌ 空頭或無訊號
2022-06-08,21.5,26202,1.0,0.0,0.0,1.0,,45.62,60.19,False,False,False,❌ 空頭或無訊號
2022-06-09,21.45,24032,-1.0,0.0,0.0,-1.0,,33.19,51.19,False,False,False,❌ 空頭或無訊號
2022-06-10,21.55,24043,-2.0,0.0,0.0,-2.0,,30.46,44.28,False,False,False,❌ 空頭或無訊號
2022-06-13,21.05,42460,3.0,0.0,0.0,3.0,,20.31,36.29,False,False,False,❌ 空頭或無訊號
2022-06-14,21.0,39020,,,,,,13.54,28.71,False,False,False,❌ 空頭或無訊號
2022-06-15,21.0,28002,1.0,0.0,0.0,1.0,,10.61,22.67,True,False,False,⭐ 弱勢反彈
2022-06-16,20.95,64497,-12.0,0.0,0.0,-12.0,,10.41,18.59,True,False,False,⭐ 弱勢反彈
2022-06-17,20.75,38702,1.0,0.0,0.0,1.0,,11.11,16.09,True,False,False,⭐ 弱勢反彈
2022-06-20,20.7,74686,-8.0,0.0,0.0,-8.0,,12.74,14.97,True,False,False,⭐ 弱勢反彈
2022-06-21,20.95,36415,5.0,0.0,0.0,5.0,,20.49,16.81,True,True,False,⭐⭐ 偏多觀察
2022-06-22,20.35,61011,-4.0,0.0,0.0,-4.0,,13.66,15.76,False,False,False,❌ 空頭或無訊號
2022-06-23,20.15,167138,1.0,0.0,0.0,1.0,,17.44,16.32,True,True,False,⭐⭐ 偏多觀察
2022-06-24,20.25,32008,5.0,0.0,0.0,5.0,,22.74,18.46,True,False,False,⭐ 弱勢反彈
2022-06-27,20.4,55567,10.0,0.0,0.0,10.0,,29.3,22.07,False,False,False,❌ 空頭或無訊號
2022-06-28,20.35,26007,-5.0,0.0,0.0,-5.0,,33.51,25.89,False,False,False,❌ 空頭或無訊號
2022-06-29,20.3,27011,-11.0,0.0,0.0,-11.0,,35.24,29.01,False,False,False,❌ 空頭或無訊號
2022-06-30,19.8,83084,5.0,0.0,0.0,5.0,,25.65,27.89,False,False,False,❌ 空頭或無訊號
2022-07-01,19.0,196728,-23.0,0.0,0.0,-23.0,,17.1,24.29,False,False,False,❌ 空頭或無訊號
2022-07-04,18.8,61300,9.0,0.0,0.0,9.0,,11.4,19.99,True,False,False,⭐ 弱勢反彈
