date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,KD落入20以下,出現黃金交叉,趨勢向上非鈍化,新手投資建議
2021-10-06,24.75,27318107,-8349,66,-818,-9100,,14.99,15.77,True,False,False,⭐ 弱勢反彈
2021-10-07,25.5,20121105,8884,43,579,9506,,20.14,17.23,True,True,False,⭐⭐ 偏多觀察
2021-10-08,25.55,24801780,-2206,-1773,-222,-4201,,25.45,19.97,False,False,False,❌ 空頭或無訊號
2021-10-12,25.05,24456172,-5483,4035,-32,-1480,,24.81,21.58,False,False,False,❌ 空頭或無訊號
2021-10-13,24.0,45573066,86,3012,-560,2538,,19.1,20.76,False,False,False,❌ 空頭或無訊號
2021-10-14,25.2,43414396,13163,4859,352,18374,,30.97,24.16,True,True,False,⭐⭐ 偏多觀察
2021-10-15,25.75,32124779,-3658,0,-69,-3727,,45.81,31.38,False,False,False,❌ 空頭或無訊號
2021-10-18,25.5,18916110,1351,4,-192,1162,,52.97,38.58,False,False,False,❌ 空頭或無訊號
2021-10-19,24.7,80244654,-23468,6772,216,-16480,,47.5,41.55,False,False,False,❌ 空頭或無訊號
2021-10-20,24.9,36102598,-932,0,-157,-1088,,46.41,43.17,False,False,False,❌ 空頭或無訊號
2021-10-21,25.0,28152845,6745,0,127,6872,,46.96,44.43,False,False,False,❌ 空頭或無訊號
2021-10-22,25.1,29535076,-3482,-2428,-246,-6155,,51.31,46.73,False,False,False,❌ 空頭或無訊號
2021-10-25,25.7,19086735,7098,-8,311,7401,,63.09,52.18,False,False,False,❌ 空頭或無訊號
2021-10-26,26.1,40007272,-5997,10,133,-5855,,72.5,58.95,False,False,False,❌ 空頭或無訊號
2021-10-27,26.15,30468130,-5106,-59,809,-4356,,79.49,65.8,False,False,False,❌ 空頭或無訊號
2021-10-28,26.15,33877538,-1838,-20,1534,-324,,80.04,70.55,False,False,False,❌ 空頭或無訊號
2021-10-29,26.3,29092919,4805,-21,325,5109,,81.75,74.28,False,False,False,❌ 空頭或無訊號
2021-11-01,26.35,20546856,-1702,-11,-508,-2221,,82.65,77.07,False,False,False,❌ 空頭或無訊號
2021-11-02,26.2,44676492,95,-40,-694,-639,,75.23,76.46,False,False,False,❌ 空頭或無訊號
2021-11-03,27.25,46965385,19798,-13,2581,22366,,83.48,78.8,False,True,False,⭐ 弱勢反彈
2021-11-04,26.55,38989578,-20291,-3,-2426,-22720,,77.66,78.42,False,False,False,❌ 空頭或無訊號
2021-11-05,26.85,27812944,2255,-37,-175,2043,,75.45,77.43,False,False,False,❌ 空頭或無訊號
2021-11-08,27.35,31518047,6291,3913,470,10674,,79.67,78.18,False,True,False,⭐ 弱勢反彈
2021-11-09,28.15,37073628,6957,1129,1071,9157,,85.72,80.69,False,False,False,❌ 空頭或無訊號
2021-11-10,28.35,39369225,-2295,1507,616,-172,,89.76,83.71,False,False,False,❌ 空頭或無訊號
2021-11-11,28.35,44659188,-622,5431,-195,4614,,89.7,85.71,False,False,False,❌ 空頭或無訊號
2021-11-12,29.35,90195384,13296,2462,1951,17709,,87.8,86.41,False,False,True,⭐ 弱勢反彈
2021-11-15,30.15,70739448,-5066,8568,2369,5871,,89.05,87.29,False,False,True,⭐ 弱勢反彈
2021-11-16,30.6,60523004,8766,6960,1584,17310,,91.51,88.7,False,False,True,⭐ 弱勢反彈
2021-11-17,30.3,67016125,-5473,214,-1524,-6783,,86.27,87.89,False,False,True,⭐ 弱勢反彈
2021-11-18,30.55,41329790,8939,66,994,9999,,84.18,86.65,False,False,True,⭐ 弱勢反彈
2021-11-19,29.7,47564956,7681,-5,-3470,4206,,74.1,82.47,False,False,True,⭐ 弱勢反彈
2021-11-22,31.75,144488815,16054,6687,4528,27269,,82.33,82.42,False,False,True,⭐ 弱勢反彈
2021-11-23,31.3,90836071,-20379,133,84,-20162,,81.48,82.11,False,False,True,⭐ 弱勢反彈
2021-11-24,31.25,43936316,-2825,2044,-705,-1486,,78.48,80.9,False,False,True,⭐ 弱勢反彈
2021-11-25,31.15,35464737,2622,8885,-696,10811,,72.69,78.16,False,False,True,⭐ 弱勢反彈
2021-11-26,30.15,58768236,1064,4022,-1780,3305,,56.48,70.94,False,False,True,⭐ 弱勢反彈
2021-11-29,30.9,50285705,11106,2722,552,14381,,55.78,65.88,False,False,True,⭐ 弱勢反彈
2021-11-30,32.05,133516987,4918,5863,2793,13574,,62.9,64.89,False,False,True,⭐ 弱勢反彈
2021-12-01,32.4,74075518,-7501,4435,254,-2812,,70.98,66.92,False,True,True,⭐⭐ 偏多觀察
2021-12-02,31.75,96462306,-7151,1474,-466,-6143,,68.37,67.41,False,False,True,⭐ 弱勢反彈
2021-12-03,32.6,48890267,16601,1220,59,17880,,74.09,69.63,False,False,True,⭐ 弱勢反彈
2021-12-06,31.9,49151117,-14233,604,-1062,-14691,,71.76,70.34,False,False,True,⭐ 弱勢反彈
2021-12-07,31.5,45625441,4045,-270,-844,2931,,66.7,69.13,False,False,True,⭐ 弱勢反彈
2021-12-08,31.45,33064828,5399,0,138,5537,,62.89,67.05,False,False,True,⭐ 弱勢反彈
2021-12-09,31.4,21100144,2043,35,-136,1942,,59.91,64.67,False,False,True,⭐ 弱勢反彈
2021-12-10,30.9,26232889,-134,0,-572,-707,,41.36,56.9,False,False,True,⭐ 弱勢反彈
2021-12-13,30.7,17263377,1265,0,-367,898,,28.24,47.35,False,False,True,⭐ 弱勢反彈
2021-12-14,29.9,27590734,2838,3,-1058,1783,,19.33,38.01,False,False,True,⭐ 弱勢反彈
2021-12-15,30.75,19124525,-2954,33,-272,-3193,,23.23,33.08,True,False,True,⭐⭐ 偏多觀察
2021-12-16,30.8,23963693,-1976,2103,-651,-524,,28.41,31.53,False,False,True,⭐ 弱勢反彈
2021-12-17,30.55,15124691,-1215,-38,74,-1178,,29.09,30.71,False,False,True,⭐ 弱勢反彈
2021-12-20,30.55,14066166,2772,-5,-88,2679,,29.54,30.32,False,False,True,⭐ 弱勢反彈
2021-12-21,30.95,45122979,-1718,893,503,-322,,37.58,32.74,False,True,True,⭐⭐ 偏多觀察
2021-12-22,31.25,56408014,4842,1537,-239,6140,,44.1,36.53,False,False,True,⭐ 弱勢反彈
2021-12-23,31.45,20717881,-945,-11,364,-591,,51.17,41.41,False,False,True,⭐ 弱勢反彈
2021-12-24,31.65,47164577,12984,651,784,14419,,58.6,47.14,False,False,True,⭐ 弱勢反彈
2021-12-27,31.4,23948434,-2924,-21,-1096,-4041,,59.36,51.21,False,False,True,⭐ 弱勢反彈
2021-12-28,31.6,19152019,3460,-4,-432,3024,,61.52,54.65,False,False,True,⭐ 弱勢反彈
2021-12-29,31.65,12514196,3618,-334,-11,3273,,63.78,57.69,False,False,True,⭐ 弱勢反彈
2021-12-30,34.0,229670545,23828,24186,7016,55030,,75.41,63.6,False,False,True,⭐ 弱勢反彈
2022-01-03,32.1,122121153,-27424,0,-4269,-31693,,63.3,63.5,False,False,True,⭐ 弱勢反彈
2022-01-04,31.7,47227389,-3662,0,-599,-4261,,47.56,58.18,False,False,True,⭐ 弱勢反彈
2022-01-05,31.3,45909021,-3316,8,-784,-4092,,31.7,49.36,False,False,True,⭐ 弱勢反彈
2022-01-06,30.65,45004249,-2793,-1,-1099,-3894,,23.42,40.71,False,False,True,⭐ 弱勢反彈
2022-01-07,30.3,32942268,2247,89,-197,2139,,16.89,32.77,False,False,True,⭐ 弱勢反彈
2022-01-10,30.65,22444167,-1049,-2129,602,-2575,,17.29,27.61,True,False,True,⭐⭐ 偏多觀察
2022-01-11,30.0,26188595,-1564,-1108,-874,-3546,,12.33,22.52,True,False,True,⭐⭐ 偏多觀察
2022-01-12,30.1,32789028,3323,-8183,107,-4753,,12.61,19.22,True,False,True,⭐⭐ 偏多觀察
2022-01-13,30.1,14196346,1244,7,-201,1050,,13.17,17.2,True,False,True,⭐⭐ 偏多觀察
2022-01-14,29.7,26044771,-2775,-270,-1604,-4649,,13.08,15.83,True,False,False,⭐ 弱勢反彈
2022-01-17,30.6,20412429,-23,-1593,738,-878,,23.66,18.44,True,True,True,⭐⭐⭐ 黃金買點
2022-01-18,30.45,28708868,6090,165,151,6406,,37.68,24.85,False,False,True,⭐ 弱勢反彈
2022-01-19,30.45,19190471,2884,-11,-1979,894,,47.03,32.24,False,False,True,⭐ 弱勢反彈
2022-01-20,30.75,13552830,1695,24,-129,1590,,58.97,41.15,False,False,True,⭐ 弱勢反彈
2022-01-21,30.0,20684620,-1440,51,-809,-2198,,52.65,44.98,False,False,False,❌ 空頭或無訊號
2022-01-24,29.5,15412735,-905,50,-338,-1193,,43.23,44.4,False,False,False,❌ 空頭或無訊號
2022-01-25,29.6,19357536,-1344,5942,-429,4168,,38.57,42.46,False,False,False,❌ 空頭或無訊號
2022-01-26,29.95,29333727,186,622,-1,807,,41.16,42.03,False,False,False,❌ 空頭或無訊號
2022-02-07,30.4,19057271,-661,617,-7,-51,,50.21,44.75,False,True,False,⭐ 弱勢反彈
2022-02-08,31.85,67238829,18237,2999,1996,23232,,62.26,50.59,False,False,True,⭐ 弱勢反彈
2022-02-09,32.55,54113431,20025,3638,1155,24818,,73.49,58.22,False,False,True,⭐ 弱勢反彈
2022-02-10,33.3,91719640,27523,9670,3526,40719,,80.84,65.76,False,False,True,⭐ 弱勢反彈
2022-02-11,33.1,41089969,12394,1415,-2225,11584,,84.27,71.93,False,False,True,⭐ 弱勢反彈
2022-02-14,32.1,81846166,9,350,-1425,-1066,,79.14,74.33,False,False,True,⭐ 弱勢反彈
2022-02-15,32.15,33132669,6204,280,-508,5976,,75.51,74.72,False,False,True,⭐ 弱勢反彈
2022-02-16,33.85,98369276,22857,1780,4875,29512,,82.53,77.33,False,False,True,⭐ 弱勢反彈
2022-02-17,35.0,248093716,55740,21764,2920,80424,,81.03,78.56,False,False,True,⭐ 弱勢反彈
2022-02-18,35.95,160106360,21981,2717,2359,27057,,84.58,80.57,False,False,True,⭐ 弱勢反彈
2022-02-21,34.75,87192232,-12852,394,-3339,-15797,,79.32,80.15,False,False,True,⭐ 弱勢反彈
2022-02-22,34.15,69695021,10175,3117,-2348,10944,,72.15,77.48,False,False,True,⭐ 弱勢反彈
2022-02-23,34.8,58048358,-6654,93,-145,-6706,,71.34,75.44,False,False,True,⭐ 弱勢反彈
2022-02-24,32.8,66526360,-3058,273,-3315,-6100,,58.57,69.81,False,False,True,⭐ 弱勢反彈
2022-02-25,33.0,33890554,625,516,-444,697,,46.54,62.05,False,False,True,⭐ 弱勢反彈
2022-03-01,34.0,31555773,6523,485,1027,8035,,42.87,55.66,False,False,True,⭐ 弱勢反彈
2022-03-02,33.75,18596041,-1024,149,-516,-1391,,38.23,49.85,False,False,True,⭐ 弱勢反彈
2022-03-03,34.5,37865122,-1043,1096,1203,1256,,41.93,47.21,False,False,True,⭐ 弱勢反彈
2022-03-04,33.85,22290184,-1005,508,-998,-1495,,41.29,45.23,False,False,True,⭐ 弱勢反彈
2022-03-07,32.35,32276247,-4647,459,-944,-5132,,31.17,40.55,False,False,True,⭐ 弱勢反彈
2022-03-08,31.3,32620079,-3236,355,-780,-3661,,20.78,33.96,False,False,False,❌ 空頭或無訊號
2022-03-09,31.75,20186063,-6414,2761,187,-3466,,17.91,28.61,False,False,False,❌ 空頭或無訊號
2022-03-10,33.3,33130369,8053,38,666,8757,,29.96,29.06,True,True,True,⭐⭐⭐ 黃金買點
2022-03-11,33.65,29274650,-2666,9580,-1056,5858,,41.14,33.09,False,False,True,⭐ 弱勢反彈
2022-03-14,34.2,24208283,-3671,2021,323,-1327,,53.55,39.91,False,False,True,⭐ 弱勢反彈
2022-03-15,33.25,20990249,-1272,1555,-784,-501,,53.27,44.36,False,False,True,⭐ 弱勢反彈
2022-03-16,32.65,24389064,-1415,279,-318,-1454,,49.15,45.96,False,False,True,⭐ 弱勢反彈
2022-03-17,34.9,73188884,16577,3079,4302,23958,,65.2,52.37,False,False,True,⭐ 弱勢反彈
2022-03-18,35.5,89609180,23366,9838,-400,32803,,73.25,59.33,False,False,True,⭐ 弱勢反彈
2022-03-21,34.95,35990236,1733,-1622,-1754,-1643,,73.3,63.99,False,False,True,⭐ 弱勢反彈
2022-03-22,34.3,26539022,-3215,464,-195,-2945,,65.96,64.65,False,False,True,⭐ 弱勢反彈
2022-03-23,34.9,65759631,11447,-4249,777,7974,,66.2,65.16,False,False,True,⭐ 弱勢反彈
2022-03-24,32.2,165399922,-60924,-31836,53,-92707,,45.34,58.55,False,False,False,❌ 空頭或無訊號
2022-03-25,32.05,64393362,6212,-2547,-704,2961,,34.13,50.41,False,False,False,❌ 空頭或無訊號
2022-03-28,31.55,29038829,-5908,-3566,-433,-9907,,24.45,41.76,False,False,False,❌ 空頭或無訊號
2022-03-29,31.85,28208750,4092,-2219,-225,1648,,20.04,34.52,False,False,False,❌ 空頭或無訊號
2022-03-30,31.6,27734448,-4339,-3888,-69,-8296,,15.4,28.15,False,False,False,❌ 空頭或無訊號
2022-03-31,31.2,34079812,-3316,-5638,-464,-9418,,10.92,22.41,True,False,False,⭐ 弱勢反彈
2022-04-01,30.05,88332899,4943,-35687,-538,-31282,,8.43,17.75,True,False,False,⭐ 弱勢反彈
2022-04-06,29.2,91552831,16330,-23116,296,-6490,,6.86,14.12,True,False,False,⭐ 弱勢反彈
2022-04-07,28.6,63027377,-1125,-18475,-560,-20160,,4.86,11.03,True,False,False,⭐ 弱勢反彈
2022-04-08,28.6,30372094,-4259,-3847,-191,-8296,,4.08,8.72,True,False,False,⭐ 弱勢反彈
2022-04-11,28.1,36640865,-3498,-3278,-432,-7207,,4.19,7.21,True,False,False,⭐ 弱勢反彈
2022-04-12,27.45,90122366,21872,-32619,-350,-11098,,6.1,6.84,True,False,False,⭐ 弱勢反彈
2022-04-13,28.45,41192348,175,-2542,1199,-1168,,13.37,9.02,True,True,False,⭐⭐ 偏多觀察
2022-04-14,27.3,79510378,-1630,-15078,-845,-17553,,11.56,9.86,True,False,False,⭐ 弱勢反彈
2022-04-15,27.0,46697536,-5306,-8409,143,-13572,,8.95,9.56,True,False,False,⭐ 弱勢反彈
2022-04-18,27.25,26364112,-2454,-391,-41,-2886,,13.43,10.85,True,True,False,⭐⭐ 偏多觀察
2022-04-19,27.4,26185393,-1932,-529,175,-2287,,18.33,13.34,True,False,False,⭐ 弱勢反彈
2022-04-20,28.25,44603544,6531,846,577,7954,,34.66,20.45,True,False,False,⭐ 弱勢反彈
2022-04-21,28.5,37840911,-6172,10,-214,-6376,,50.31,30.4,False,False,False,❌ 空頭或無訊號
2022-04-22,28.1,32064698,2340,231,-418,2153,,58.94,39.92,False,False,False,❌ 空頭或無訊號
2022-04-25,27.0,29721190,-5182,168,-1195,-6209,,47.23,42.35,False,False,False,❌ 空頭或無訊號
2022-04-26,26.95,16034631,-2186,164,-714,-2736,,38.63,41.11,False,False,False,❌ 空頭或無訊號
2022-04-27,26.45,34394885,2539,-1860,-282,397,,35.59,39.27,False,False,False,❌ 空頭或無訊號
2022-04-28,27.05,21979044,-219,10,1033,824,,40.12,39.55,False,True,False,⭐ 弱勢反彈
2022-04-29,27.25,24543412,5316,4,-146,5174,,45.33,41.48,False,False,False,❌ 空頭或無訊號
2022-05-03,27.35,10716230,691,86,37,814,,49.89,44.28,False,False,False,❌ 空頭或無訊號
2022-05-04,27.25,23625048,4490,-8752,-99,-4361,,51.84,46.8,False,False,False,❌ 空頭或無訊號
2022-05-05,28.25,41026817,11129,-891,2340,12578,,66.14,53.25,False,False,False,❌ 空頭或無訊號
2022-05-06,27.85,28393693,-5329,0,-935,-6263,,71.47,59.32,False,False,False,❌ 空頭或無訊號
2022-05-09,27.2,16923033,2070,4,-1453,621,,67.29,61.98,False,False,False,❌ 空頭或無訊號
2022-05-10,27.6,24266960,4091,-10,628,4709,,69.27,64.41,False,False,False,❌ 空頭或無訊號
2022-05-11,27.6,15931389,1764,-17,-246,1500,,67.61,65.47,False,False,False,❌ 空頭或無訊號
2022-05-12,27.25,22138338,1354,503,-203,1654,,56.84,62.59,False,False,False,❌ 空頭或無訊號
2022-05-13,27.8,18718232,3400,23,738,4161,,60.44,61.88,False,False,False,❌ 空頭或無訊號
2022-05-16,27.9,29104088,2463,7,-460,2010,,63.44,62.4,False,True,False,⭐ 弱勢反彈
2022-05-17,28.45,22505940,4974,15,1237,6226,,75.63,66.81,False,False,False,❌ 空頭或無訊號
2022-05-18,29.2,58260075,16952,1969,2547,21468,,81.33,71.65,False,False,False,❌ 空頭或無訊號
2022-05-19,29.3,36366050,1430,4,-1623,-189,,86.34,76.54,False,False,False,❌ 空頭或無訊號
2022-05-20,28.95,24575276,1919,0,-568,1351,,84.94,79.34,False,False,False,❌ 空頭或無訊號
2022-05-23,28.7,20834252,3717,-2100,249,1867,,79.32,79.34,False,False,False,❌ 空頭或無訊號
2022-05-24,28.25,22521535,-681,-26,-328,-1035,,69.19,75.96,False,False,False,❌ 空頭或無訊號
2022-05-25,28.5,24393056,804,5,615,1425,,64.38,72.1,False,False,False,❌ 空頭或無訊號
2022-05-26,28.25,15919357,-2646,-76,-229,-2952,,52.01,65.4,False,False,False,❌ 空頭或無訊號
2022-05-27,28.5,11592150,2728,-717,229,2240,,46.17,58.99,False,False,False,❌ 空頭或無訊號
2022-05-30,29.1,20483850,3852,-489,1312,4675,,56.07,58.02,False,False,False,❌ 空頭或無訊號
2022-05-31,29.3,24873743,1836,-48,-884,904,,67.26,61.1,False,True,False,⭐ 弱勢反彈
2022-06-01,28.95,15711381,-2378,-41,-717,-3136,,66.68,62.96,False,False,False,❌ 空頭或無訊號
2022-06-02,28.9,16513474,-529,-54,201,-382,,67.53,64.48,False,False,False,❌ 空頭或無訊號
2022-06-06,29.1,18400531,3733,-19,241,3955,,73.23,67.4,False,False,False,❌ 空頭或無訊號
2022-06-07,29.0,12342600,-169,-13,-219,-401,,74.46,69.75,False,False,False,❌ 空頭或無訊號
2022-06-08,28.8,11870065,-617,-26,-12,-655,,67.1,68.87,False,False,False,❌ 空頭或無訊號
2022-06-09,28.5,9809007,-2464,-314,-183,-2961,,46.69,61.48,False,False,False,❌ 空頭或無訊號
2022-06-10,27.85,23591245,-1863,-492,-492,-2847,,33.28,52.08,False,False,False,❌ 空頭或無訊號
2022-06-13,26.75,25767375,-7812,-267,-167,-8247,,22.83,42.33,False,False,False,❌ 空頭或無訊號
2022-06-14,27.2,16863461,-418,-186,276,-328,,24.74,36.47,False,False,False,❌ 空頭或無訊號
2022-06-15,26.85,21775378,-712,-6,697,-21,,21.85,31.59,False,False,False,❌ 空頭或無訊號
2022-06-16,25.45,38881777,-8041,14,-871,-8898,,15.01,26.07,False,False,False,❌ 空頭或無訊號
2022-06-17,24.75,29576496,-4335,-1207,-417,-5959,,13.37,21.83,True,False,False,⭐ 弱勢反彈
2022-06-20,23.65,23961864,-289,-2006,150,-2145,,9.21,17.63,True,False,False,⭐ 弱勢反彈
2022-06-21,24.3,19956608,2966,-419,1346,3893,,11.17,15.48,True,False,False,⭐ 弱勢反彈
2022-06-22,22.8,23780010,-2092,98,-963,-2957,,7.45,12.8,True,False,False,⭐ 弱勢反彈
2022-06-23,23.0,22759236,801,-650,1141,1292,,7.12,10.91,True,False,False,⭐ 弱勢反彈
2022-06-24,23.05,14000560,46,12,362,420,,7.25,9.69,True,False,False,⭐ 弱勢反彈
2022-06-27,23.75,12544547,171,-197,727,701,,12.44,10.61,True,True,False,⭐⭐ 偏多觀察
2022-06-28,23.2,11092118,-422,5,-915,-1332,,12.68,11.3,True,False,False,⭐ 弱勢反彈
2022-06-29,23.15,10116810,495,4,523,1022,,14.58,12.39,True,False,False,⭐ 弱勢反彈
2022-06-30,21.7,47045636,-5864,-6,-424,-6294,,12.58,12.45,True,False,False,⭐ 弱勢反彈
2022-07-01,20.05,57741993,-1469,-742,840,-1371,,9.52,11.48,True,False,False,⭐ 弱勢反彈
2022-07-04,20.05,40945787,-504,-219,310,-413,,9.28,10.74,True,False,False,⭐ 弱勢反彈
2022-07-05,19.6,54729941,-5372,13,-135,-5494,,9.41,10.3,True,False,False,⭐ 弱勢反彈
2022-07-06,18.7,54072465,-4104,50,120,-3935,,6.27,8.96,True,False,False,⭐ 弱勢反彈
2022-07-07,19.75,43603058,4081,-275,1426,5232,,11.05,9.65,True,True,False,⭐⭐ 偏多觀察
2022-07-08,20.25,29724777,863,-513,-749,-400,,17.7,12.33,True,False,False,⭐ 弱勢反彈
2022-07-11,20.4,16431992,2149,47,178,2373,,23.98,16.22,True,False,False,⭐ 弱勢反彈
2022-07-12,19.7,19840475,-716,2,-359,-1073,,24.12,18.85,False,False,False,❌ 空頭或無訊號
2022-07-13,20.55,23104477,2548,-92,1508,3965,,35.35,24.35,False,False,False,❌ 空頭或無訊號
2022-07-14,21.0,19287653,3244,-9,378,3612,,56.9,35.2,False,False,False,❌ 空頭或無訊號
2022-07-15,21.2,15699917,587,-5,19,601,,69.98,46.8,False,False,False,❌ 空頭或無訊號
2022-07-18,21.55,24094388,15,-100,198,113,,77.3,56.96,False,False,False,❌ 空頭或無訊號
2022-07-19,21.95,17249609,6871,-8,-405,6458,,84.36,66.09,False,False,False,❌ 空頭或無訊號
2022-07-20,22.25,22512699,2,3,-739,-733,,84.81,72.33,False,False,False,❌ 空頭或無訊號
2022-07-21,22.9,17324000,5676,116,636,6428,,89.87,78.18,False,False,False,❌ 空頭或無訊號
2022-07-22,23.25,25625578,4986,282,-537,4731,,91.95,82.77,False,False,False,❌ 空頭或無訊號
2022-07-25,22.95,13135253,916,6,-378,544,,90.22,85.25,False,False,False,❌ 空頭或無訊號
2022-07-26,22.55,16253943,5169,10,-439,4740,,85.15,85.22,False,False,False,❌ 空頭或無訊號
2022-07-27,22.85,20024971,-1674,12,-61,-1723,,83.31,84.58,False,False,False,❌ 空頭或無訊號
2022-07-28,22.7,11180021,758,0,-49,709,,78.73,82.63,False,False,False,❌ 空頭或無訊號
2022-07-29,23.15,15660595,3735,22,174,3932,,81.94,82.4,False,False,False,❌ 空頭或無訊號
2022-08-01,22.85,10131683,-3439,22,-401,-3818,,73.29,79.37,False,False,False,❌ 空頭或無訊號
2022-08-02,22.15,16784126,1922,36,-247,1710,,53.46,70.73,False,False,False,❌ 空頭或無訊號
2022-08-03,22.3,9062160,-438,66,-2,-374,,43.69,61.72,False,False,False,❌ 空頭或無訊號
2022-08-04,22.25,9319089,1483,238,-371,1349,,36.53,53.32,False,False,False,❌ 空頭或無訊號
2022-08-05,23.1,26460475,-397,258,1175,1036,,50.79,52.48,False,False,False,❌ 空頭或無訊號
2022-08-08,22.45,19399116,-9168,54,-943,-10057,,45.36,50.1,False,False,False,❌ 空頭或無訊號
2022-08-09,21.45,35717468,-8769,68,-214,-8916,,35.91,45.37,False,False,False,❌ 空頭或無訊號
2022-08-10,20.75,27344957,-7996,112,51,-7833,,23.94,38.23,False,False,False,❌ 空頭或無訊號
2022-08-11,21.3,21092480,3491,17,767,4275,,22.88,33.11,False,False,False,❌ 空頭或無訊號
