date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,RSI14,BB_upper,BB_lower,KD落入20以下,出現黃金交叉,趨勢向上非鈍化
2021-10-12,61.0,12562804,-2306.0,1058.0,55.0,-1192.0,,13.84,23.37,28.19,68.07,60.73,True,False,False
2021-10-13,59.4,16102347,-6108.0,2575.0,-187.0,-3720.0,,9.22,18.66,25.47,68.14,59.92,True,False,False
2021-10-14,62.3,18467796,10264.0,126.0,201.0,10591.0,,20.37,19.23,37.29,67.95,59.76,True,True,False
2021-10-15,63.7,13928225,4427.0,0.0,-5.0,4422.0,,36.7,25.05,42.06,67.67,59.79,False,False,False
2021-10-18,62.7,10760208,358.0,-1269.0,-152.0,-1062.0,,44.83,31.64,39.74,67.63,59.7,False,False,False
2021-10-19,63.5,6735719,1585.0,-18.0,96.0,1663.0,,55.2,39.49,42.48,67.55,59.67,False,False,False
2021-10-20,63.5,4154699,1161.0,0.0,-349.0,812.0,,63.08,47.36,42.48,67.44,59.64,False,False,False
2021-10-21,62.5,6544543,-921.0,1.0,-46.0,-966.0,,61.93,52.21,39.85,67.43,59.6,False,False,False
2021-10-22,62.1,9532404,2932.0,-3625.0,12.0,-682.0,,58.59,54.34,38.81,67.34,59.46,False,False,False
2021-10-25,63.5,8379612,5328.0,3.0,98.0,5429.0,,65.34,58.01,44.27,67.21,59.45,False,False,False
2021-10-26,63.7,9997460,1582.0,-1015.0,-9.0,558.0,,70.08,62.03,45.02,67.12,59.45,False,False,False
2021-10-27,66.2,18092605,5285.0,-428.0,266.0,5123.0,,80.05,68.04,53.49,67.1,59.46,False,False,False
2021-10-28,66.5,14887666,1124.0,1284.0,133.0,2541.0,,82.38,72.82,54.4,66.93,59.56,False,False,False
2021-10-29,66.5,13510626,-576.0,3863.0,-37.0,3250.0,,83.4,76.35,54.4,67.06,59.49,False,False,False
2021-11-01,67.0,7964030,1197.0,417.0,152.0,1766.0,,83.56,78.75,56.06,67.52,59.3,False,False,False
2021-11-02,66.5,16625354,1066.0,172.0,151.0,1389.0,,77.47,78.32,53.95,67.78,59.2,False,False,False
2021-11-03,68.6,16105614,6630.0,904.0,677.0,8211.0,,83.13,79.92,60.65,68.54,58.84,False,True,False
2021-11-04,66.7,16769075,-6570.0,-15.0,-355.0,-6941.0,,77.95,79.27,53.12,68.86,59.05,False,False,False
2021-11-05,65.7,13029553,-3033.0,242.0,-99.0,-2890.0,,65.66,74.73,49.62,68.99,59.33,False,False,False
2021-11-08,67.6,11598891,3751.0,-36.0,47.0,3762.0,,68.77,72.74,55.6,69.36,59.56,False,False,False
2021-11-09,68.7,16437468,2068.0,2752.0,127.0,4947.0,,76.86,74.12,58.66,69.81,59.88,False,True,False
2021-11-10,69.9,16080705,-418.0,939.0,356.0,877.0,,83.83,77.35,61.75,70.13,60.61,False,False,False
2021-11-11,68.0,10226295,-3453.0,143.0,-134.0,-3445.0,,74.41,76.37,54.76,70.32,60.99,False,False,False
2021-11-12,68.7,6113487,1551.0,-852.0,-110.0,589.0,,73.31,75.35,56.71,70.67,61.14,False,False,False
2021-11-15,70.3,12560158,5223.0,-22.0,371.0,5572.0,,80.24,76.98,60.85,71.18,61.39,False,True,True
2021-11-16,70.8,9547608,1970.0,180.0,28.0,2178.0,,86.83,80.26,62.07,71.76,61.54,False,False,True
2021-11-17,71.0,11550133,2083.0,-241.0,-64.0,1778.0,,86.09,82.21,62.57,72.26,61.79,False,False,True
2021-11-18,71.6,8466670,2143.0,-702.0,36.0,1477.0,,88.51,84.31,64.11,72.64,62.32,False,False,True
2021-11-19,69.6,11671357,-1145.0,-2692.0,-422.0,-4259.0,,74.95,81.19,55.87,72.42,63.29,False,False,True
2021-11-22,75.4,50484857,23821.0,908.0,1352.0,26081.0,,80.8,81.06,68.51,73.68,63.22,False,False,True
2021-11-23,75.7,31620097,-1332.0,713.0,3.0,-616.0,,83.71,81.94,69.01,74.72,63.38,False,True,True
2021-11-24,75.4,12709513,-743.0,750.0,-87.0,-81.0,,84.38,82.75,67.86,75.68,63.34,False,False,True
2021-11-25,74.4,10299651,-1864.0,1529.0,-92.0,-428.0,,79.54,81.68,64.03,76.27,63.54,False,False,True
2021-11-26,73.5,14556914,-662.0,2525.0,-265.0,1599.0,,71.81,78.39,60.72,76.6,63.91,False,False,True
2021-11-29,73.3,13003517,2237.0,558.0,140.0,2935.0,,65.71,74.16,59.98,76.86,64.28,False,False,True
2021-11-30,74.2,31197078,-8355.0,2229.0,695.0,-5431.0,,65.87,71.4,62.22,77.14,64.77,False,False,True
2021-12-01,76.0,20047171,3593.0,2412.0,965.0,6970.0,,74.43,72.41,66.28,77.79,64.86,False,True,True
2021-12-02,79.8,61010333,16088.0,3043.0,1345.0,20476.0,,82.21,75.68,72.91,79.1,64.86,False,False,True
2021-12-03,78.8,33711626,-11505.0,2615.0,-79.0,-8969.0,,83.64,78.33,69.06,79.73,65.54,False,False,True
2021-12-06,77.5,14634371,-3798.0,196.0,-171.0,-3773.0,,79.73,78.8,64.31,80.13,66.13,False,False,True
2021-12-07,77.5,9369207,-276.0,8.0,-149.0,-417.0,,77.12,78.24,64.31,80.5,66.64,False,False,True
2021-12-08,76.9,15424120,-712.0,355.0,-1944.0,-2301.0,,73.14,76.54,62.03,80.78,67.06,False,False,True
2021-12-09,77.5,9625382,1855.0,0.0,-205.0,1651.0,,72.73,75.27,63.43,80.83,67.96,False,False,True
2021-12-10,77.8,9219625,-1010.0,7.0,-41.0,-1044.0,,69.39,73.31,64.14,80.86,68.84,False,False,True
2021-12-13,76.6,7049563,-835.0,940.0,-187.0,-82.0,,60.38,69.0,59.18,80.82,69.51,False,False,True
2021-12-14,74.8,9243857,2829.0,453.0,-649.0,2634.0,,40.26,59.42,52.61,80.64,70.09,False,False,True
2021-12-15,76.0,5946520,6.0,929.0,-180.0,754.0,,35.93,51.59,56.11,80.48,70.75,False,False,True
2021-12-16,76.0,11018113,467.0,-1757.0,104.0,-1186.0,,33.25,45.48,56.11,80.32,71.35,False,False,True
2021-12-17,75.7,5809323,2104.0,-71.0,-91.0,1943.0,,30.9,40.62,54.93,79.53,72.75,False,False,True
2021-12-20,75.9,13804112,752.0,312.0,-66.0,997.0,,30.92,37.38,55.6,79.54,72.79,False,False,True
2021-12-21,76.8,17953537,-2056.0,89.0,356.0,-1611.0,,38.5,37.76,58.58,79.6,72.84,False,True,True
2021-12-22,76.5,28364017,4760.0,-16.0,198.0,4941.0,,37.61,37.71,57.2,79.64,72.91,False,False,True
2021-12-23,75.9,11620562,-2254.0,-22.0,57.0,-2219.0,,33.25,36.22,54.45,79.6,73.1,False,False,True
2021-12-24,75.7,6947685,-889.0,-18.0,101.0,-806.0,,29.09,33.84,53.52,79.44,73.48,False,False,True
2021-12-27,76.6,4538580,1364.0,-13.0,6.0,1357.0,,31.97,33.22,57.06,79.21,74.04,False,False,True
2021-12-28,76.7,6473885,258.0,-5.0,18.0,271.0,,34.52,33.65,57.44,79.07,74.43,False,True,True
2021-12-29,76.6,3109971,-149.0,-14.0,25.0,-138.0,,35.59,34.3,56.89,79.07,74.49,False,False,True
2021-12-30,78.1,15683659,3112.0,16.0,1510.0,4638.0,,43.43,37.34,62.69,78.61,74.78,False,False,True
2022-01-03,76.2,11445518,-2059.0,-1086.0,-763.0,-3908.0,,33.6,36.09,52.97,78.22,74.91,False,False,True
2022-01-04,77.2,7409922,2127.0,-3.0,-229.0,1895.0,,34.8,35.66,56.77,78.17,74.93,False,False,True
2022-01-05,75.9,11504907,-2095.0,-1092.0,-397.0,-3584.0,,27.65,32.99,51.0,78.05,74.89,False,False,True
2022-01-06,73.8,11854260,-2348.0,-19.0,-580.0,-2947.0,,21.64,29.21,43.34,78.28,74.35,False,False,True
2022-01-07,73.7,10521269,-2244.0,60.0,-237.0,-2421.0,,16.99,25.13,43.01,78.33,73.92,False,False,True
2022-01-10,74.9,5145379,111.0,1254.0,-33.0,1332.0,,23.97,24.75,48.13,78.1,73.86,True,False,True
2022-01-11,73.5,6151475,-1765.0,-4.0,-190.0,-1959.0,,20.58,23.36,43.25,78.19,73.46,False,False,True
2022-01-12,74.4,7337186,1913.0,-29.0,77.0,1961.0,,23.49,23.4,46.97,78.22,73.39,False,True,True
2022-01-13,74.6,6816488,1372.0,251.0,-68.0,1554.0,,27.61,24.8,47.79,78.2,73.27,False,False,True
2022-01-14,74.3,7199837,130.0,15.0,215.0,360.0,,30.26,26.62,46.63,78.19,73.11,False,False,True
2022-01-17,74.4,5719251,-1595.0,-760.0,308.0,-2047.0,,32.76,28.67,47.09,78.19,72.98,False,False,True
2022-01-18,75.1,7275922,938.0,90.0,335.0,1364.0,,46.09,34.47,50.34,78.15,72.94,False,False,True
2022-01-19,75.2,5927915,2173.0,-24.0,-1004.0,1145.0,,55.98,41.64,50.8,78.01,72.92,False,False,True
2022-01-20,75.1,4861481,-577.0,164.0,-83.0,-496.0,,61.56,48.28,50.3,77.9,72.89,False,False,True
2022-01-21,72.3,15253081,-7522.0,227.0,-133.0,-7427.0,,43.54,46.7,38.67,78.06,72.37,False,False,False
2022-01-24,72.6,8544331,444.0,20.0,84.0,548.0,,39.69,44.36,40.26,78.12,72.0,False,False,False
2022-01-25,72.0,8718292,-1341.0,305.0,-336.0,-1372.0,,33.13,40.62,38.13,78.09,71.57,False,False,False
2022-01-26,72.0,4040153,-155.0,66.0,-7.0,-97.0,,28.75,36.66,38.13,77.96,71.23,False,False,False
2022-02-07,76.4,18169892,8960.0,919.0,406.0,10285.0,,52.5,41.94,57.35,77.93,71.24,False,True,True
2022-02-08,77.4,11839771,2345.0,1007.0,-51.0,3301.0,,65.92,49.94,60.37,77.75,71.35,False,False,True
2022-02-09,78.5,14137441,6083.0,468.0,628.0,7179.0,,76.0,58.62,63.43,78.26,71.07,False,False,True
2022-02-10,79.0,8852331,3780.0,656.0,-95.0,4341.0,,84.0,67.08,64.76,78.69,70.82,False,False,True
2022-02-11,79.0,17573012,9180.0,1229.0,222.0,10632.0,,87.37,73.84,64.76,79.26,70.56,False,False,True
2022-02-14,78.7,11793578,5901.0,554.0,53.0,6508.0,,88.44,78.71,63.16,79.78,70.53,False,False,True
2022-02-15,78.8,9948206,814.0,1496.0,295.0,2605.0,,89.27,82.23,63.48,80.25,70.57,False,False,True
2022-02-16,80.5,18735468,3044.0,2542.0,1001.0,6586.0,,92.46,85.64,68.55,81.03,70.35,False,False,True
2022-02-17,82.7,36846194,-276.0,4524.0,1649.0,5896.0,,89.93,87.07,73.65,82.23,70.07,False,False,True
2022-02-18,83.5,21192066,-125.0,4914.0,-476.0,4313.0,,90.21,88.12,75.22,83.45,69.76,False,False,True
2022-02-21,80.4,13608482,-2206.0,412.0,-168.0,-1962.0,,74.85,83.69,60.22,83.87,69.92,False,False,True
2022-02-22,78.7,11771596,-671.0,1456.0,-1131.0,-346.0,,55.87,74.42,53.88,84.02,70.21,False,False,True
2022-02-23,79.0,7783324,-314.0,373.0,-95.0,-37.0,,44.71,64.52,54.78,84.18,70.51,False,False,True
2022-02-24,76.3,14655112,-4583.0,3109.0,-608.0,-2082.0,,31.41,53.48,46.03,84.18,70.63,False,False,False
2022-02-25,77.1,8880081,-1569.0,1058.0,-61.0,-572.0,,25.76,44.24,48.65,84.19,70.81,False,False,True
2022-03-01,79.9,11729232,935.0,430.0,743.0,2108.0,,33.24,40.57,56.59,84.42,71.06,False,False,True
2022-03-02,79.7,7939064,-2471.0,610.0,347.0,-1513.0,,37.42,39.52,55.92,84.32,71.9,False,False,True
2022-03-03,82.6,14399088,4528.0,264.0,172.0,4963.0,,52.52,43.85,62.76,84.56,72.66,False,True,True
2022-03-04,81.6,9231277,-1679.0,2748.0,-10.0,1059.0,,60.69,49.47,59.34,84.3,73.88,False,False,True
2022-03-07,76.9,18402984,-7817.0,3495.0,-786.0,-5108.0,,44.96,47.96,46.52,83.49,75.18,False,False,True
2022-03-08,74.7,13468086,-3994.0,713.0,-584.0,-3865.0,,31.46,42.46,41.95,83.72,74.78,False,False,False
2022-03-09,74.9,6418748,-1398.0,72.0,-237.0,-1563.0,,23.19,36.04,42.5,83.94,74.31,False,False,False
2022-03-10,76.7,10649777,-2000.0,-107.0,169.0,-1937.0,,24.35,32.14,47.36,83.96,74.11,False,False,False
2022-03-11,75.6,8161975,-1195.0,-1690.0,-162.0,-3047.0,,21.05,28.45,44.87,84.03,73.7,False,False,False
2022-03-14,75.7,9234125,1186.0,-2778.0,-39.0,-1631.0,,19.22,25.37,45.15,84.05,73.35,False,False,False
2022-03-15,73.0,12492919,1208.0,-2743.0,-337.0,-1873.0,,12.81,21.18,39.29,84.34,72.49,True,False,False
2022-03-16,70.9,19482067,-4035.0,-1260.0,-148.0,-5442.0,,9.63,17.33,35.43,84.83,71.21,True,False,False
2022-03-17,74.2,13193975,3652.0,-98.0,206.0,3760.0,,19.97,18.21,44.63,84.61,70.8,True,True,False
2022-03-18,74.8,6787128,1261.0,-888.0,-69.0,304.0,,33.5,23.31,46.13,83.91,70.71,True,False,False
2022-03-21,74.9,5585167,1468.0,-1077.0,-44.0,347.0,,43.29,29.97,46.39,82.87,70.89,False,False,False
2022-03-22,74.0,11150733,3132.0,-5482.0,-29.0,-2379.0,,45.52,35.15,44.31,82.44,70.68,False,False,False
2022-03-23,73.7,14132321,3016.0,-5134.0,100.0,-2018.0,,48.74,39.68,43.61,82.24,70.38,False,False,False
2022-03-24,71.3,30281688,-7170.0,-2537.0,-299.0,-10006.0,,38.14,39.17,38.37,82.11,69.74,False,False,False
2022-03-25,68.9,25898904,-7886.0,-5686.0,-98.0,-13670.0,,25.43,34.59,33.98,82.49,68.62,False,False,False
2022-03-28,69.8,9694662,-2408.0,-198.0,87.0,-2519.0,,26.66,31.95,36.89,82.54,67.84,False,False,False
2022-03-29,69.0,10191848,-1098.0,-2270.0,-23.0,-3391.0,,24.1,29.33,35.4,82.13,67.16,False,False,False
2022-03-30,69.3,7030163,-1435.0,-163.0,297.0,-1301.0,,23.66,27.44,36.44,81.58,66.67,False,False,False
2022-03-31,69.2,9880666,-2648.0,17.0,52.0,-2579.0,,22.95,25.94,36.23,80.06,66.85,False,False,False
2022-04-01,69.2,10546456,2219.0,-3754.0,-131.0,-1665.0,,22.56,24.82,36.23,78.48,67.19,False,False,False
2022-04-06,66.6,19414704,-8166.0,-715.0,-128.0,-9009.0,,15.45,21.69,30.87,78.28,66.36,False,False,False
2022-04-07,66.2,12488798,-2202.0,-239.0,-162.0,-2603.0,,10.3,17.9,30.13,78.33,65.46,True,False,False
2022-04-08,66.8,7120723,-2799.0,540.0,-83.0,-2341.0,,10.95,15.58,32.73,78.15,64.83,True,False,False
2022-04-11,66.8,9315358,-1983.0,-151.0,-58.0,-2192.0,,15.1,15.42,32.73,77.49,64.5,True,False,False
2022-04-12,65.5,11303698,-3680.0,90.0,-49.0,-3639.0,,12.58,14.47,29.93,77.05,63.93,True,False,False
2022-04-13,66.7,7135707,-310.0,43.0,169.0,-97.0,,18.45,15.8,35.42,76.32,63.76,True,True,False
2022-04-14,64.1,19681361,-1809.0,-585.0,18.0,-2376.0,,12.3,14.63,29.95,76.24,62.95,True,False,False
2022-04-15,63.9,7842033,577.0,455.0,-71.0,961.0,,11.59,13.62,29.57,76.33,62.16,True,False,False
2022-04-18,63.8,5160499,-92.0,693.0,28.0,629.0,,10.93,12.72,29.37,75.8,61.65,True,False,False
2022-04-19,64.4,5812849,751.0,136.0,88.0,975.0,,15.62,13.69,32.32,74.92,61.49,True,True,False
2022-04-20,65.3,10101387,-1007.0,1817.0,123.0,933.0,,25.92,17.77,36.61,73.77,61.68,True,False,False
2022-04-21,66.9,8515621,-2239.0,2054.0,70.0,-115.0,,45.19,26.91,43.46,72.65,62.09,False,False,False
2022-04-22,66.4,8313290,-2361.0,2141.0,112.0,-108.0,,58.83,37.55,41.94,71.37,62.64,False,False,False
2022-04-25,64.3,10672114,-1086.0,2440.0,-218.0,1136.0,,48.48,41.19,36.19,70.68,62.63,False,False,False
2022-04-26,64.2,7787796,-2912.0,2339.0,-38.0,-611.0,,40.65,41.01,35.94,70.44,62.4,False,False,False
2022-04-27,63.2,8752188,-1216.0,628.0,-145.0,-733.0,,37.59,39.87,33.43,70.02,62.16,False,False,False
2022-04-28,64.2,8019616,2357.0,60.0,190.0,2606.0,,41.73,40.49,38.09,69.62,62.08,False,True,False
2022-04-29,65.6,8184465,1669.0,227.0,-39.0,1857.0,,53.13,44.7,44.0,69.06,62.27,False,False,False
2022-05-03,65.9,6591858,200.0,390.0,-44.0,546.0,,62.58,50.66,45.21,68.47,62.53,False,False,False
2022-05-04,66.1,7592756,1034.0,440.0,-165.0,1309.0,,70.11,57.15,46.04,67.78,62.91,False,False,False
2022-05-05,67.0,11187476,2081.0,385.0,-99.0,2368.0,,74.95,63.08,49.75,67.85,62.88,False,False,False
2022-05-06,66.8,7160697,1591.0,405.0,141.0,2137.0,,77.15,67.77,48.95,67.93,62.86,False,False,False
2022-05-09,65.1,5820890,-1874.0,823.0,-57.0,-1108.0,,69.89,68.48,42.63,67.76,62.86,False,False,False
2022-05-10,66.0,8886782,2248.0,760.0,290.0,3297.0,,69.67,68.87,46.56,67.65,62.89,False,False,False
2022-05-11,65.2,8024685,-1429.0,296.0,196.0,-937.0,,60.34,66.03,43.69,67.63,62.88,False,False,False
2022-05-12,64.6,7050120,1552.0,383.0,-7.0,1928.0,,44.5,58.85,41.62,67.44,62.86,False,False,False
2022-05-13,65.5,5511568,554.0,425.0,97.0,1076.0,,41.63,53.11,45.77,67.46,62.98,False,False,False
2022-05-16,66.9,15724608,2632.0,664.0,270.0,3566.0,,51.69,52.64,51.55,67.64,63.1,False,False,False
2022-05-17,67.0,7004515,-1706.0,10.0,65.0,-1631.0,,59.24,54.84,51.94,67.78,63.28,False,True,False
2022-05-18,67.2,6880656,78.0,230.0,-169.0,139.0,,65.99,58.56,52.77,67.97,63.37,False,False,False
2022-05-19,66.9,5487055,-588.0,439.0,77.0,-72.0,,67.93,61.68,51.34,68.11,63.39,False,False,False
2022-05-20,66.8,3774285,-220.0,55.0,-25.0,-190.0,,68.36,63.91,50.85,68.1,63.39,False,False,False
2022-05-23,66.4,4627864,-887.0,343.0,82.0,-463.0,,64.87,64.23,48.83,68.1,63.39,False,False,False
2022-05-24,64.3,7570001,-2379.0,-11.0,-265.0,-2655.0,,43.25,57.23,39.87,68.1,63.39,False,False,False
2022-05-25,64.7,6875583,1103.0,-1109.0,264.0,258.0,,34.67,49.71,42.05,68.06,63.48,False,False,False
2022-05-26,63.5,7068255,-1127.0,-1352.0,-22.0,-2500.0,,23.11,40.84,37.64,68.01,63.56,False,False,False
2022-05-27,63.9,8517588,-626.0,-2933.0,101.0,-3458.0,,19.03,33.57,39.9,68.04,63.5,False,False,False
2022-05-30,65.8,8522765,4511.0,-1444.0,395.0,3462.0,,30.08,32.41,49.31,68.05,63.51,True,False,False
2022-05-31,66.8,13639611,2503.0,-1659.0,-130.0,714.0,,48.39,37.73,53.44,68.14,63.51,False,True,False
2022-06-01,66.8,6203758,526.0,-14.0,-145.0,367.0,,60.59,45.35,53.44,68.21,63.51,False,False,False
2022-06-02,66.8,3183748,480.0,-23.0,-158.0,299.0,,68.73,53.14,53.44,68.19,63.51,False,False,False
2022-06-06,66.8,5495019,-127.0,-8.0,3.0,-133.0,,74.88,60.39,53.44,68.19,63.51,False,False,False
2022-06-07,65.8,4273108,-641.0,-60.0,-43.0,-744.0,,70.43,63.74,48.16,68.19,63.58,False,False,False
2022-06-08,66.1,3693522,465.0,19.0,72.0,556.0,,70.03,65.83,49.77,68.2,63.58,False,False,False
2022-06-09,65.7,4104597,-1480.0,-6.0,-38.0,-1524.0,,66.35,66.0,47.65,68.2,63.63,False,False,False
2022-06-10,65.1,5830202,-2176.0,-3.0,115.0,-2065.0,,52.28,61.43,44.59,68.18,63.7,False,False,False
2022-06-13,62.2,14650324,-8881.0,478.0,-111.0,-8515.0,,38.36,53.74,33.41,68.57,62.98,False,False,False
2022-06-14,62.2,7921212,-1811.0,-1330.0,174.0,-2967.0,,30.57,46.02,33.41,68.7,62.38,False,False,False
2022-06-15,61.2,11528473,-6038.0,-467.0,169.0,-6336.0,,20.38,37.47,30.36,68.88,61.62,False,False,False
2022-06-16,60.4,7244141,-3160.0,124.0,-317.0,-3352.0,,13.59,29.51,28.15,69.01,60.81,False,False,False
2022-06-17,60.1,7634857,-1683.0,1222.0,33.0,-428.0,,12.76,23.93,27.35,69.08,60.06,True,False,False
2022-06-20,59.5,5616607,-2205.0,496.0,8.0,-1701.0,,10.73,19.53,25.77,69.12,59.29,True,False,False
2022-06-21,60.0,7409503,-2592.0,453.0,329.0,-1810.0,,11.66,16.91,29.43,69.03,58.74,True,False,False
2022-06-22,58.1,7063917,-1325.0,158.0,-78.0,-1245.0,,8.21,14.01,24.48,69.32,57.83,True,False,False
2022-06-23,58.3,6663421,-324.0,178.0,444.0,298.0,,8.8,12.27,25.9,69.44,57.07,True,False,False
2022-06-24,58.9,8509118,-1456.0,57.0,714.0,-685.0,,13.67,12.74,30.12,69.5,56.55,True,True,False
2022-06-27,59.8,8179325,-2052.0,194.0,169.0,-1689.0,,23.3,16.26,36.01,69.44,56.2,True,False,False
2022-06-28,58.9,7630542,-4254.0,831.0,183.0,-3241.0,,23.5,18.67,33.02,69.16,55.79,False,False,False
2022-06-29,57.1,12757117,-2925.0,483.0,91.0,-2351.0,,15.67,17.67,28.0,68.76,55.22,False,False,False
2022-06-30,49.4,33986158,-2832.0,-1303.0,-361.0,-4496.0,,12.93,16.09,16.46,69.56,52.68,True,False,False
2022-07-01,48.3,23372598,6516.0,-1779.0,665.0,5402.0,,9.03,13.74,15.48,69.96,50.43,True,False,False
2022-07-04,49.15,11990874,85.0,-1541.0,647.0,-809.0,,9.97,12.48,19.48,69.73,48.89,True,False,False
2022-07-05,49.4,9391993,-327.0,222.0,141.0,37.0,,11.41,12.12,20.66,69.34,47.65,True,False,False
2022-07-06,48.6,11246952,36.0,-1472.0,-121.0,-1557.0,,10.19,11.48,19.66,68.7,46.54,True,False,False
2022-07-07,50.5,15267268,2615.0,7.0,183.0,2805.0,,14.55,12.5,28.51,67.69,46.03,True,True,False
2022-07-08,49.65,17944705,-3935.0,-1552.0,9.0,-5478.0,,15.19,13.4,27.07,66.64,45.53,True,False,False
2022-07-11,49.0,12752511,590.0,-1899.0,-91.0,-1400.0,,14.43,13.74,25.99,66.02,44.83,True,False,False
2022-07-12,47.35,11644377,-3503.0,397.0,-307.0,-3413.0,,11.15,12.88,23.44,65.36,44.01,True,False,False
2022-07-13,49.0,13016964,1914.0,140.0,562.0,2616.0,,22.66,16.14,30.76,64.57,43.57,True,True,False
2022-07-14,49.85,8235519,-596.0,278.0,370.0,52.0,,37.33,23.2,34.25,63.76,43.33,False,False,False
2022-07-15,51.4,12589746,3328.0,14.0,324.0,3666.0,,56.72,34.38,40.17,62.88,43.34,False,False,False
2022-07-18,54.2,22604685,5304.0,-1591.0,193.0,3906.0,,68.94,45.9,49.09,62.17,43.52,False,False,False
2022-07-19,53.0,11994055,-1263.0,-1537.0,-36.0,-2836.0,,71.79,54.53,45.93,61.19,43.8,False,False,False
2022-07-20,53.4,14376081,2017.0,-1525.0,-262.0,230.0,,75.45,61.5,47.15,60.56,43.96,False,False,False
2022-07-21,54.3,7534937,2322.0,-1640.0,151.0,832.0,,81.87,68.29,49.89,59.93,44.19,False,False,False
2022-07-22,53.7,14169515,-434.0,-1691.0,-142.0,-2267.0,,83.5,73.36,48.1,59.04,44.56,False,False,False
