date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,RSI14,BB_upper,BB_lower,KD落入20以下,出現黃金交叉,趨勢向上非鈍化
2021-11-24,105.5,30255836,-13669.0,-270.0,307.0,-13632.0,,11.67,17.44,41.47,109.46,105.49,True,False,False
2021-11-25,105.0,17940754,-3838.0,-664.0,-30.0,-4532.0,,10.81,15.23,39.48,109.51,105.09,True,False,False
2021-11-26,103.5,24721253,-12319.0,176.0,-262.0,-12405.0,,7.21,12.55,34.17,109.91,104.34,True,False,False
2021-11-29,103.5,28063125,-10248.0,89.0,19.0,-10140.0,,10.36,11.82,34.17,110.19,103.76,True,False,False
2021-11-30,103.5,50063743,-13251.0,116.0,-566.0,-13701.0,,12.97,12.2,34.17,110.34,103.21,True,True,False
2021-12-01,105.5,22533336,4720.0,-58.0,857.0,5519.0,,26.83,17.08,46.22,110.26,103.09,True,False,False
2021-12-02,105.0,27492234,-3775.0,-275.0,-645.0,-4695.0,,34.55,22.9,44.05,110.13,102.92,False,False,False
2021-12-03,105.0,18384929,-5969.0,-91.0,-106.0,-6166.0,,41.55,29.12,44.05,109.79,102.86,False,False,False
2021-12-06,106.5,22958298,3349.0,-50.0,72.0,3371.0,,57.33,38.52,51.9,109.7,102.85,False,False,False
2021-12-07,106.0,25348727,-10528.0,-78.0,-3.0,-10609.0,,61.55,46.2,49.41,109.5,102.85,False,False,False
2021-12-08,105.0,36805823,-13335.0,-283.0,179.0,-13439.0,,57.7,50.03,44.78,109.06,102.89,False,False,False
2021-12-09,106.0,15133685,4943.0,-31.0,-7.0,4905.0,,61.8,53.96,49.84,108.9,102.9,False,False,False
2021-12-10,105.0,20489274,-4158.0,-83.0,-127.0,-4368.0,,56.02,54.64,45.37,108.34,103.06,False,False,False
2021-12-13,104.5,17647182,-4942.0,-51.0,-67.0,-5060.0,,45.68,51.65,43.27,107.98,103.07,False,False,False
2021-12-14,104.5,22146940,-4502.0,3196.0,-313.0,-1619.0,,35.21,46.17,43.27,107.55,103.15,False,False,False
2021-12-15,105.0,23023808,-2331.0,156.0,-383.0,-2558.0,,35.98,42.77,46.15,107.31,103.19,False,False,False
2021-12-16,103.5,37191946,-18295.0,-132.0,27.0,-18400.0,,23.98,36.51,39.65,107.11,103.04,False,False,False
2021-12-17,103.5,39330766,-6115.0,-469.0,-49.0,-6633.0,,19.69,30.9,39.65,106.96,102.89,False,False,False
2021-12-20,103.0,18272107,-8456.0,-228.0,-429.0,-9113.0,,13.13,24.98,37.6,106.81,102.69,True,False,False
2021-12-21,104.5,13505921,3781.0,-105.0,7.0,3682.0,,25.42,25.13,46.53,106.66,102.69,True,True,False
2021-12-22,103.5,11876421,-5039.0,-173.0,-57.0,-5269.0,,22.5,24.25,42.19,106.58,102.57,False,False,False
2021-12-23,104.0,13909972,2302.0,-327.0,-3.0,1972.0,,26.11,24.87,44.95,106.54,102.51,False,True,False
2021-12-24,104.0,11661892,620.0,-495.0,78.0,203.0,,28.52,26.09,44.95,106.52,102.58,False,False,False
2021-12-27,104.5,8907924,2571.0,-543.0,-57.0,1971.0,,35.68,29.28,47.84,106.51,102.69,False,False,False
2021-12-28,105.5,15627624,1918.0,-128.0,120.0,1910.0,,51.56,36.71,53.14,106.58,102.82,False,False,False
2021-12-29,105.0,13450079,-3902.0,-435.0,262.0,-4074.0,,61.04,44.82,50.39,106.52,102.83,False,False,False
2021-12-30,104.0,17090958,-4356.0,-809.0,65.0,-5100.0,,54.03,47.89,45.32,106.49,102.76,False,False,False
2022-01-03,103.0,22163293,-6311.0,-300.0,218.0,-6393.0,,36.02,43.93,40.9,106.51,102.54,False,False,False
2022-01-04,103.5,18460781,-6821.0,-155.0,-87.0,-7063.0,,30.68,39.52,43.85,106.18,102.57,False,False,False
2022-01-05,109.0,142927366,7763.0,-226.0,5763.0,13300.0,,45.45,41.49,64.72,107.19,101.86,False,True,True
2022-01-06,107.0,49399140,-7588.0,212.0,-2374.0,-9750.0,,46.97,43.32,56.5,107.51,101.74,False,False,True
2022-01-07,106.5,39268835,1965.0,0.0,-1175.0,790.0,,45.9,44.18,54.63,107.59,101.71,False,False,False
2022-01-10,104.5,34836774,-14370.0,-13.0,-1.0,-14384.0,,36.85,41.73,47.82,107.56,101.69,False,False,False
2022-01-11,104.5,26266891,-6367.0,-16.0,-108.0,-6491.0,,30.81,38.09,47.82,107.56,101.69,False,False,False
2022-01-12,104.5,18941505,-3836.0,-53.0,-528.0,-4417.0,,26.79,34.33,47.82,107.56,101.69,False,False,False
2022-01-13,105.5,19714232,3965.0,164.0,154.0,4283.0,,28.28,32.31,51.59,107.61,101.69,False,False,False
2022-01-14,103.5,39061978,-24401.0,368.0,-845.0,-24877.0,,20.94,28.52,44.64,107.61,101.69,False,False,False
2022-01-17,103.5,16235777,-2370.0,-944.0,20.0,-3294.0,,16.04,24.36,44.64,107.61,101.69,False,False,False
2022-01-18,103.5,14894743,-543.0,225.0,39.0,-279.0,,13.72,20.81,44.64,107.58,101.77,True,False,False
2022-01-19,103.5,24064174,-1702.0,609.0,-822.0,-1915.0,,12.18,17.94,44.64,107.58,101.67,True,False,False
2022-01-20,103.0,29541931,-10538.0,-946.0,120.0,-11364.0,,8.12,14.66,42.7,107.6,101.6,True,False,False
2022-01-21,102.0,34317926,-13889.0,459.0,280.0,-13150.0,,5.41,11.58,39.06,107.71,101.29,True,False,False
2022-01-24,103.0,42011474,-1578.0,294.0,140.0,-1144.0,,13.13,12.1,44.19,107.73,101.17,True,True,False
2022-01-25,103.0,29251026,-8768.0,755.0,-1313.0,-9325.0,,18.28,14.16,44.19,107.71,101.04,True,False,False
2022-01-26,102.0,33435293,-14977.0,838.0,8.0,-14131.0,,12.19,13.5,40.26,107.65,100.75,True,False,False
2022-02-07,103.0,34222573,-3689.0,380.0,386.0,-2923.0,,21.46,16.15,45.48,107.57,100.63,True,True,False
2022-02-08,105.5,43806303,7397.0,3448.0,345.0,11191.0,,43.47,25.26,55.87,107.7,100.65,False,False,False
2022-02-09,106.5,23653775,3221.0,2221.0,517.0,5959.0,,62.31,37.61,59.21,107.98,100.72,False,False,False
2022-02-10,106.5,20202759,3720.0,0.0,2.0,3722.0,,71.54,48.92,59.21,108.23,100.77,False,False,False
2022-02-11,106.0,16707627,-723.0,1300.0,-536.0,41.0,,74.36,57.4,56.72,107.51,101.19,False,False,False
2022-02-14,104.0,22517058,-4818.0,633.0,-556.0,-4741.0,,62.91,59.24,48.01,107.11,101.29,False,False,False
2022-02-15,104.0,13542993,-2428.0,201.0,-162.0,-2390.0,,55.27,57.92,48.01,106.78,101.37,False,False,False
2022-02-16,105.5,13503882,3547.0,180.0,-31.0,3696.0,,60.18,58.67,54.14,106.89,101.36,False,True,False
2022-02-17,106.0,25548971,4310.0,92.0,153.0,4555.0,,66.05,61.13,56.0,107.09,101.31,False,False,False
2022-02-18,105.5,11375198,-974.0,124.0,151.0,-699.0,,64.86,62.37,53.65,107.2,101.3,False,False,False
2022-02-21,106.0,23535017,3972.0,70.0,232.0,4274.0,,67.05,63.93,55.65,107.27,101.28,False,False,False
2022-02-22,104.5,26135723,-11832.0,680.0,-612.0,-11764.0,,54.23,60.7,48.84,107.3,101.35,False,False,False
2022-02-23,105.0,14607481,-683.0,125.0,359.0,-199.0,,50.44,57.28,50.99,107.37,101.43,False,False,False
2022-02-24,102.5,47746141,-19746.0,861.0,-36.0,-18921.0,,33.62,49.39,41.58,107.41,101.29,False,False,False
2022-02-25,103.0,29911231,-7524.0,972.0,266.0,-6286.0,,26.12,41.64,43.81,107.42,101.23,False,False,False
2022-03-01,104.5,30997685,3631.0,323.0,996.0,4950.0,,32.23,38.5,49.99,107.44,101.36,False,False,False
2022-03-02,104.5,13856628,329.0,32.0,420.0,781.0,,36.3,37.77,49.99,107.34,101.71,False,False,False
2022-03-03,104.5,13875811,-3185.0,-124.0,-42.0,-3351.0,,39.01,38.18,49.99,107.33,101.87,False,True,False
2022-03-04,105.0,18504180,890.0,667.0,-262.0,1295.0,,44.53,40.3,52.18,107.32,102.08,False,False,True
2022-03-07,102.5,45910892,-18669.0,2315.0,-644.0,-16998.0,,29.69,36.76,42.22,107.25,102.2,False,False,False
2022-03-08,101.5,61133394,-23578.0,1730.0,706.0,-21143.0,,28.88,34.13,39.02,107.46,101.84,False,False,False
2022-03-09,101.5,29548450,-10615.0,520.0,123.0,-9972.0,,28.35,32.2,39.02,107.56,101.34,False,False,False
2022-03-10,103.0,29400154,2722.0,93.0,371.0,3186.0,,37.08,33.83,46.14,107.29,101.26,False,True,False
2022-03-11,103.5,24223838,2891.0,329.0,132.0,3352.0,,45.93,37.86,48.3,106.97,101.28,False,False,False
2022-03-14,102.5,26933784,-7217.0,477.0,153.0,-6587.0,,45.77,40.5,44.45,106.74,101.16,False,False,False
2022-03-15,101.0,31444438,-11718.0,1219.0,304.0,-10195.0,,36.58,39.19,39.38,106.88,100.72,False,False,False
2022-03-16,101.5,36150101,-6379.0,830.0,-132.0,-5681.0,,34.38,37.59,41.77,106.92,100.43,False,False,False
2022-03-17,104.0,43672218,17282.0,8.0,-400.0,16890.0,,52.55,42.58,51.94,106.74,100.46,False,True,False
2022-03-18,106.0,82471801,13081.0,-2246.0,-98.0,10738.0,,68.37,51.17,58.23,106.74,100.46,False,False,True
2022-03-21,104.5,21258452,-381.0,49.0,123.0,-209.0,,68.66,57.0,52.67,106.59,100.51,False,False,False
2022-03-22,104.0,21111299,-4861.0,399.0,117.0,-4345.0,,66.28,60.1,50.92,106.28,100.62,False,False,False
2022-03-23,105.5,20090168,4024.0,-2.0,450.0,4472.0,,72.39,64.19,55.67,106.44,100.56,False,False,True
2022-03-24,106.5,50697996,-2390.0,0.0,1448.0,-942.0,,75.35,67.91,58.55,106.74,100.41,False,False,True
2022-03-25,106.0,21198835,1828.0,118.0,-472.0,1474.0,,75.23,70.35,56.57,107.05,100.45,False,False,True
2022-03-28,106.0,19925357,-821.0,141.0,13.0,-667.0,,75.15,71.95,56.57,107.33,100.47,False,False,True
2022-03-29,105.5,17591342,-3724.0,169.0,16.0,-3540.0,,66.77,70.22,54.44,107.44,100.46,False,False,True
2022-03-30,105.5,21868440,1729.0,85.0,644.0,2458.0,,59.33,66.59,54.44,107.55,100.45,False,False,True
2022-03-31,106.0,21500251,2633.0,253.0,60.0,2946.0,,58.07,63.75,56.35,107.74,100.41,False,False,True
2022-04-01,104.5,23640400,-10956.0,417.0,-36.0,-10575.0,,46.12,57.87,49.63,107.69,100.41,False,False,False
2022-04-06,105.0,31406042,-7263.0,620.0,-171.0,-6814.0,,39.08,51.61,51.69,107.76,100.59,False,False,False
2022-04-07,103.0,37755211,-13309.0,990.0,-482.0,-12801.0,,26.05,43.09,43.92,107.66,100.84,False,False,False
2022-04-08,103.0,25228715,-10702.0,1113.0,-91.0,-9680.0,,21.07,35.75,43.92,107.54,101.11,False,False,False
2022-04-11,102.0,29147204,-12561.0,1599.0,-725.0,-11686.0,,17.38,29.63,40.4,107.61,100.94,False,False,False
2022-04-12,102.0,17944652,-865.0,-13.0,-57.0,-935.0,,14.92,24.73,40.4,107.67,100.73,True,False,False
2022-04-13,104.0,15917450,3107.0,513.0,541.0,4161.0,,26.61,25.36,49.75,107.65,100.9,True,True,False
2022-04-14,104.0,8950642,1311.0,83.0,89.0,1483.0,,34.41,28.37,49.75,107.44,101.41,False,False,False
2022-04-15,103.0,11788063,-3607.0,378.0,-61.0,-3290.0,,35.44,30.73,45.6,107.27,101.73,False,False,False
2022-04-18,102.5,11467286,-2395.0,472.0,205.0,-1718.0,,33.15,31.54,43.64,107.33,101.52,False,False,False
2022-04-19,102.0,17733292,-7942.0,-88.0,161.0,-7869.0,,26.86,29.98,41.71,107.22,101.23,False,False,False
2022-04-20,103.0,19662727,-4013.0,2242.0,71.0,-1701.0,,34.57,31.51,46.78,107.2,101.1,False,True,False
2022-04-21,103.0,18417433,1629.0,-16.0,-323.0,1290.0,,39.72,34.25,46.78,107.19,101.01,False,False,False
2022-04-22,103.5,16673991,3167.0,446.0,-228.0,3385.0,,48.7,39.06,49.34,107.03,100.97,False,False,False
2022-04-25,100.5,41906690,-25982.0,876.0,-438.0,-25544.0,,32.47,36.86,37.66,106.87,100.53,False,False,False
2022-04-26,101.0,21726110,-156.0,398.0,-452.0,-210.0,,25.81,33.18,40.2,106.64,100.26,False,False,False
2022-04-27,100.0,30138259,-3530.0,1141.0,-740.0,-3129.0,,19.53,28.63,36.95,106.46,99.84,False,False,False
2022-04-28,101.5,29238494,795.0,249.0,277.0,1321.0,,26.98,28.08,44.22,106.14,99.76,True,False,False
2022-04-29,102.0,16075115,2170.0,129.0,-5.0,2293.0,,35.81,30.66,46.44,105.76,99.79,False,True,False
2022-05-03,102.5,17632994,3771.0,266.0,-223.0,3814.0,,45.58,35.63,48.64,105.17,100.03,False,False,False
2022-05-04,104.0,31111663,6587.0,139.0,-13.0,6713.0,,60.25,43.84,54.66,105.07,100.08,False,False,True
2022-05-05,104.5,44182291,8485.0,279.0,-114.0,8650.0,,67.75,51.81,56.48,104.95,100.15,False,False,True
2022-05-06,104.0,27888783,862.0,167.0,-131.0,897.0,,69.88,57.83,54.13,105.08,100.12,False,False,True
2022-05-09,104.0,26841790,967.0,13.0,-753.0,227.0,,71.3,62.32,54.13,105.21,100.09,False,False,False
2022-05-10,104.0,17928513,1340.0,41.0,285.0,1666.0,,72.25,65.63,54.13,105.36,100.14,False,False,False
2022-05-11,103.0,19699065,-4220.0,55.0,118.0,-4047.0,,66.35,65.87,49.03,105.38,100.22,False,False,False
2022-05-12,102.0,22335157,-1792.0,240.0,149.0,-1403.0,,48.4,60.04,44.52,105.24,100.16,False,False,False
2022-05-13,104.0,19748688,2920.0,487.0,860.0,4267.0,,53.1,57.73,53.7,105.24,100.16,False,False,False
2022-05-16,104.5,25235126,317.0,57.0,255.0,628.0,,59.21,58.22,55.68,105.44,100.11,False,True,True
2022-05-17,105.0,28505126,4384.0,256.0,415.0,5054.0,,68.04,61.5,57.62,105.74,100.06,False,False,False
2022-05-18,107.0,56423484,20293.0,182.0,191.0,20666.0,,78.7,67.23,64.37,106.49,99.81,False,False,True
2022-05-19,107.5,38150307,9676.0,140.0,-82.0,9734.0,,85.8,73.42,65.83,107.24,99.51,False,False,True
2022-05-20,107.0,46344487,11941.0,488.0,592.0,13021.0,,81.01,75.95,63.04,107.76,99.39,False,False,True
2022-05-23,108.0,34504056,4618.0,6211.0,334.0,11163.0,,82.58,78.16,66.13,108.43,99.17,False,False,True
2022-05-24,108.0,37409126,-3759.0,9360.0,1191.0,6792.0,,83.62,79.98,66.13,108.89,99.46,False,False,True
2022-05-25,109.5,77602667,8768.0,8041.0,3699.0,20508.0,,86.7,82.22,70.43,109.63,99.57,False,False,True
2022-05-26,109.0,40239038,-401.0,8295.0,1000.0,8894.0,,83.99,82.81,67.36,109.96,100.14,False,False,True
2022-05-27,110.0,52655635,12161.0,1176.0,1957.0,15294.0,,84.57,83.4,70.16,110.56,100.39,False,False,True
2022-05-30,110.5,44021707,7742.0,494.0,2254.0,10490.0,,86.93,84.57,71.48,111.18,100.62,False,False,True
2022-05-31,113.0,98246343,30665.0,235.0,69.0,30969.0,,91.29,86.81,76.96,112.33,100.52,False,False,True
2022-06-01,114.5,74240455,8853.0,3168.0,1305.0,13326.0,,88.64,87.42,79.51,113.75,100.15,False,False,True
2022-06-02,114.0,40493740,-52.0,2333.0,135.0,2416.0,,85.02,86.62,76.48,114.8,100.05,False,False,True
2022-06-06,115.5,36024843,6009.0,592.0,363.0,6964.0,,87.93,87.06,79.06,116.02,99.98,False,True,True
2022-06-07,113.5,37928495,-6428.0,314.0,238.0,-5876.0,,81.54,85.22,68.3,116.62,100.33,False,False,True
2022-06-08,114.0,18702532,4815.0,108.0,380.0,5303.0,,78.8,83.08,69.42,117.19,100.76,False,False,True
2022-06-09,115.5,29946032,2931.0,322.0,178.0,3431.0,,83.49,83.21,72.55,117.81,101.39,False,True,True
2022-06-10,114.0,24455998,-8194.0,1258.0,1081.0,-5855.0,,79.47,81.96,65.34,117.8,102.6,False,False,True
2022-06-13,111.5,45720589,-4417.0,188.0,566.0,-3663.0,,61.31,75.08,55.45,117.6,103.55,False,False,True
2022-06-14,111.5,32230251,-3022.0,119.0,1880.0,-1023.0,,49.21,66.46,55.45,117.35,104.5,False,False,True
2022-06-15,112.0,25173947,-3024.0,226.0,705.0,-2093.0,,43.92,58.94,56.96,117.07,105.48,False,False,True
2022-06-16,111.5,31674634,3653.0,1140.0,53.0,4846.0,,37.61,51.83,54.95,116.94,106.06,False,False,True
2022-06-17,109.5,51770484,-5224.0,1803.0,1140.0,-2281.0,,25.07,42.91,47.71,116.8,106.4,False,False,True
2022-06-20,109.0,33567864,1257.0,4202.0,151.0,5610.0,,19.1,34.97,46.07,116.59,106.81,False,False,True
2022-06-21,112.0,38779129,-87.0,1081.0,2460.0,3453.0,,29.4,33.12,55.85,116.47,107.33,True,False,True
2022-06-22,109.5,31484183,-10883.0,3858.0,130.0,-6895.0,,24.73,30.32,48.03,116.32,107.63,False,False,True
2022-06-23,108.0,46046917,-10618.0,958.0,2470.0,-7190.0,,19.26,26.63,44.05,116.47,107.33,False,False,True
2022-06-24,110.0,29649132,3258.0,394.0,4404.0,8057.0,,26.73,26.67,50.0,116.41,107.49,True,True,True
2022-06-27,111.0,26037844,-941.0,1021.0,1420.0,1500.0,,37.26,30.2,52.71,116.39,107.61,False,False,True
2022-06-28,112.0,28867008,1003.0,3150.0,537.0,4690.0,,49.84,36.75,55.32,116.41,107.74,False,False,True
2022-06-29,111.0,35640396,-3388.0,454.0,1096.0,-1837.0,,56.56,43.35,52.22,116.31,107.64,False,False,True
2022-06-30,109.0,45967258,-10547.0,2970.0,2783.0,-4794.0,,47.71,44.8,46.59,116.06,107.34,False,False,True
2022-07-01,106.0,63133602,-17596.0,2809.0,7555.0,-7232.0,,34.19,41.26,39.69,116.2,106.4,False,False,False
2022-07-04,100.0,70995980,-10383.0,54.0,-667.0,-10997.0,,24.07,35.53,30.08,117.21,103.84,False,False,False
2022-07-05,102.5,45713186,985.0,3758.0,802.0,5546.0,,23.74,31.6,36.93,117.4,102.55,False,False,False
2022-07-06,100.5,45875699,-4357.0,2216.0,-648.0,-2789.0,,18.39,27.2,34.06,117.59,101.01,False,False,False
2022-07-07,103.5,41084778,6421.0,1788.0,14.0,8222.0,,22.52,25.64,41.42,116.83,100.57,True,False,False
2022-07-08,102.0,35186757,-6810.0,-5708.0,-74.0,-12592.0,,21.42,24.23,39.07,116.36,99.84,False,False,False
2022-07-11,101.0,18971045,-2894.0,-154.0,-399.0,-3447.0,,18.13,22.2,37.54,116.25,98.9,False,False,False
2022-07-12,100.5,26222208,-4659.0,626.0,-1064.0,-5097.0,,14.98,19.79,36.77,116.04,98.01,True,False,False
2022-07-13,102.5,32354911,-1565.0,1684.0,1199.0,1318.0,,20.52,20.03,41.93,115.46,97.64,True,True,False
