date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,KD落入20以下,出現黃金交叉,趨勢向上非鈍化,新手投資建議
2023-02-10,33.7,13508053,-5949.0,0.0,-343.0,-6292.0,,38.35,53.78,False,False,True,⭐ 弱勢反彈
2023-02-13,33.15,13344463,-5464.0,-129.0,-430.0,-6023.0,,27.32,44.96,False,False,False,❌ 空頭或無訊號
2023-02-14,33.6,8967656,2072.0,33.0,-5.0,2100.0,,25.23,38.38,False,False,True,⭐ 弱勢反彈
2023-02-15,33.25,12168731,-2474.0,-1182.0,-63.0,-3719.0,,20.44,32.4,False,False,False,❌ 空頭或無訊號
2023-02-16,33.5,9506570,570.0,-171.0,332.0,731.0,,22.4,29.07,False,False,True,⭐ 弱勢反彈
2023-02-17,33.3,7658409,-2416.0,-48.0,-151.0,-2615.0,,20.2,26.11,False,False,False,❌ 空頭或無訊號
2023-02-20,33.8,10266416,1729.0,-355.0,66.0,1440.0,,27.5,26.58,False,True,False,⭐ 弱勢反彈
2023-02-21,33.9,9299086,655.0,-2.0,-408.0,245.0,,37.69,30.28,False,False,False,❌ 空頭或無訊號
2023-02-22,33.4,16952945,-1205.0,-7.0,-815.0,-2027.0,,36.72,32.43,False,False,False,❌ 空頭或無訊號
2023-02-23,33.65,9807546,2855.0,-16.0,55.0,2894.0,,44.18,36.34,False,False,False,❌ 空頭或無訊號
2023-02-24,33.3,12972669,-199.0,-34.0,-183.0,-417.0,,37.39,36.69,False,False,False,❌ 空頭或無訊號
2023-03-01,33.1,17306070,-5142.0,-17.0,-225.0,-5385.0,,31.59,34.99,False,False,False,❌ 空頭或無訊號
2023-03-02,33.25,8227336,119.0,-24.0,64.0,159.0,,31.73,33.9,False,False,False,❌ 空頭或無訊號
2023-03-03,33.6,13750770,5.0,1599.0,217.0,1821.0,,41.15,36.32,False,True,True,⭐⭐ 偏多觀察
2023-03-06,34.95,55219711,15902.0,1557.0,2250.0,19709.0,,56.6,43.08,False,False,True,⭐ 弱勢反彈
2023-03-07,35.15,35766473,-2660.0,1388.0,-438.0,-1710.0,,68.4,51.52,False,False,True,⭐ 弱勢反彈
2023-03-08,34.95,25559978,-5405.0,233.0,-263.0,-5435.0,,73.6,58.88,False,False,True,⭐ 弱勢反彈
2023-03-09,35.15,45729247,13138.0,13.0,682.0,13833.0,,71.95,63.24,False,False,True,⭐ 弱勢反彈
2023-03-10,34.45,23366687,-7435.0,339.0,-915.0,-8011.0,,63.89,63.45,False,False,True,⭐ 弱勢反彈
2023-03-13,33.8,17335899,-4362.0,-1.0,-347.0,-4710.0,,52.05,59.65,False,False,False,❌ 空頭或無訊號
2023-03-14,33.2,14734760,-5919.0,41.0,-302.0,-6180.0,,36.78,52.03,False,False,False,❌ 空頭或無訊號
2023-03-15,33.25,9512301,-710.0,4.0,-91.0,-797.0,,25.61,43.22,False,False,False,❌ 空頭或無訊號
2023-03-16,33.35,8619758,76.0,26.0,-67.0,35.0,,19.76,35.4,False,False,False,❌ 空頭或無訊號
2023-03-17,34.6,21052861,6889.0,-18.0,162.0,7033.0,,29.3,33.37,True,False,True,⭐⭐ 偏多觀察
2023-03-20,34.2,9493587,-1637.0,24.0,-56.0,-1669.0,,31.36,32.7,False,False,True,⭐ 弱勢反彈
2023-03-21,34.2,8727438,116.0,-822.0,-35.0,-741.0,,32.74,32.71,False,True,True,⭐⭐ 偏多觀察
2023-03-22,34.3,10256738,1932.0,-22.0,102.0,2012.0,,44.05,36.49,False,False,True,⭐ 弱勢反彈
2023-03-23,34.2,8649327,10.0,-66.0,29.0,-27.0,,51.59,41.52,False,False,True,⭐ 弱勢反彈
2023-03-24,34.4,11606589,3000.0,-196.0,233.0,3037.0,,60.65,47.9,False,False,True,⭐ 弱勢反彈
2023-03-27,33.7,15367199,-6176.0,23.0,-196.0,-6349.0,,52.56,49.45,False,False,True,⭐ 弱勢反彈
2023-03-28,33.1,15322272,-5341.0,-21.0,-295.0,-5657.0,,36.02,44.97,False,False,False,❌ 空頭或無訊號
2023-03-29,32.95,13855335,-5522.0,-5.0,-753.0,-6280.0,,25.77,38.57,False,False,False,❌ 空頭或無訊號
2023-03-30,32.9,12350355,-3229.0,-690.0,93.0,-3827.0,,18.06,31.73,False,False,False,❌ 空頭或無訊號
2023-03-31,33.1,14055017,2206.0,-292.0,589.0,2503.0,,16.67,26.71,True,False,False,⭐ 弱勢反彈
2023-04-06,32.6,15729420,-8865.0,-24.0,-155.0,-9044.0,,11.11,21.51,True,False,False,⭐ 弱勢反彈
2023-04-07,32.6,10400145,-3070.0,-422.0,-3.0,-3495.0,,9.07,17.37,True,False,False,⭐ 弱勢反彈
2023-04-10,32.5,10683393,-3638.0,-366.0,-56.0,-4060.0,,6.05,13.59,True,False,False,⭐ 弱勢反彈
2023-04-11,33.25,24017716,-5459.0,-215.0,724.0,-4950.0,,18.32,15.17,True,True,False,⭐⭐ 偏多觀察
2023-04-12,33.3,11956502,-559.0,-286.0,23.0,-823.0,,31.97,20.77,True,False,False,⭐ 弱勢反彈
2023-04-13,33.1,14905008,-2285.0,-123.0,-410.0,-2818.0,,37.98,26.5,False,False,False,❌ 空頭或無訊號
2023-04-14,32.9,11222894,339.0,-111.0,31.0,259.0,,36.43,29.81,False,False,False,❌ 空頭或無訊號
2023-04-17,32.9,7240947,-271.0,-15.0,-50.0,-336.0,,35.4,31.67,False,False,False,❌ 空頭或無訊號
2023-04-18,32.9,13121889,4299.0,-19.0,-41.0,4239.0,,38.41,33.92,False,False,False,❌ 空頭或無訊號
2023-04-19,32.1,29407590,-10086.0,-461.0,-340.0,-10887.0,,26.84,31.56,False,False,False,❌ 空頭或無訊號
2023-04-20,31.0,33495639,-11766.0,-530.0,-837.0,-13133.0,,17.9,27.01,False,False,False,❌ 空頭或無訊號
2023-04-21,30.05,35049722,-2369.0,-5525.0,-446.0,-8340.0,,11.93,21.98,True,False,False,⭐ 弱勢反彈
2023-04-24,30.6,28581108,4821.0,-5953.0,70.0,-1063.0,,17.04,20.34,True,False,False,⭐ 弱勢反彈
2023-04-25,30.0,28742680,1674.0,-6187.0,-362.0,-4874.0,,15.26,18.64,True,False,False,⭐ 弱勢反彈
2023-04-26,29.3,30676357,-1669.0,-6113.0,878.0,-6904.0,,11.72,16.34,True,False,False,⭐ 弱勢反彈
2023-04-27,29.55,24891356,4261.0,-6447.0,226.0,-1960.0,,11.3,14.66,True,False,False,⭐ 弱勢反彈
2023-04-28,29.7,22730383,-6123.0,4189.0,161.0,-1774.0,,12.19,13.83,True,False,False,⭐ 弱勢反彈
2023-05-02,30.9,21448536,2741.0,6901.0,-119.0,9522.0,,24.56,17.41,True,True,False,⭐⭐ 偏多觀察
2023-05-03,30.5,9842121,-1836.0,-14.0,-570.0,-2421.0,,32.19,22.34,False,False,False,❌ 空頭或無訊號
2023-05-04,31.1,12285729,675.0,-4.0,-59.0,612.0,,53.21,32.63,False,False,False,❌ 空頭或無訊號
2023-05-05,30.65,6697948,-1280.0,14.0,-31.0,-1298.0,,60.08,41.78,False,False,False,❌ 空頭或無訊號
2023-05-08,30.3,8244342,-81.0,-2.0,-47.0,-130.0,,59.1,47.55,False,False,False,❌ 空頭或無訊號
2023-05-09,30.25,7271375,275.0,231.0,-20.0,486.0,,57.65,50.92,False,False,False,❌ 空頭或無訊號
2023-05-10,30.0,9554162,-1884.0,-4.0,-153.0,-2041.0,,52.26,51.36,False,False,False,❌ 空頭或無訊號
2023-05-11,29.8,7471551,647.0,31.0,-13.0,665.0,,39.89,47.54,False,False,False,❌ 空頭或無訊號
2023-05-12,29.85,5558844,-199.0,15.0,75.0,-109.0,,29.93,41.67,False,False,False,❌ 空頭或無訊號
2023-05-15,29.6,5084038,-523.0,13.0,95.0,-415.0,,21.91,35.08,False,False,False,❌ 空頭或無訊號
2023-05-16,30.25,10425185,1117.0,-150.0,948.0,1915.0,,29.31,33.16,False,False,False,❌ 空頭或無訊號
2023-05-17,30.6,11591164,522.0,1583.0,2098.0,4203.0,,43.99,36.77,False,True,False,⭐ 弱勢反彈
2023-05-18,30.6,10413165,-1965.0,-1.0,525.0,-1441.0,,54.61,42.72,False,False,False,❌ 空頭或無訊號
2023-05-19,30.25,11574983,-53.0,-125.0,-127.0,-305.0,,53.65,46.36,False,False,False,❌ 空頭或無訊號
2023-05-22,30.2,7435602,991.0,-29.0,-23.0,939.0,,51.86,48.19,False,False,False,❌ 空頭或無訊號
2023-05-23,30.55,7967312,2238.0,-29.0,239.0,2448.0,,58.71,51.7,False,False,False,❌ 空頭或無訊號
2023-05-24,30.55,5148901,299.0,18.0,248.0,565.0,,63.28,55.56,False,False,False,❌ 空頭或無訊號
2023-05-25,30.65,6774378,270.0,236.0,-121.0,385.0,,68.62,59.91,False,False,False,❌ 空頭或無訊號
2023-05-26,30.75,11700328,-726.0,-320.0,-12.0,-1058.0,,71.51,63.78,False,False,False,❌ 空頭或無訊號
2023-05-29,30.85,8803015,1380.0,-145.0,-104.0,1131.0,,71.28,66.28,False,False,False,❌ 空頭或無訊號
2023-05-30,31.1,15276182,2697.0,-263.0,280.0,2714.0,,75.73,69.43,False,False,False,❌ 空頭或無訊號
2023-05-31,30.9,13942547,-2195.0,-23.0,304.0,-1914.0,,73.56,70.81,False,False,False,❌ 空頭或無訊號
